Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
5.83417e+06, IMU_DATA, 95, -137, -18, 298, -729, -16430, , , , , 
5.83897e+06, IMU_DATA, 78, -134, -18, 285, -716, -16440, , , , , 
5.84377e+06, IMU_DATA, 66, -124, -15, 305, -726, -16442, , , , , 
5534703, IMG_DATA, , , , , , , , , , Image_00056 
5.84857e+06, IMU_DATA, 79, -125, -6, 306, -722, -16443, , , , , 
5.85337e+06, IMU_DATA, 96, -126, 3, 307, -740, -16432, , , , , 
5.85817e+06, IMU_DATA, 108, -140, 1, 321, -752, -16448, , , , , 
5.86297e+06, IMU_DATA, 108, -152, -17, 314, -731, -16457, , , , , 
5.86777e+06, IMU_DATA, 105, -159, -22, 309, -735, -16436, , , , , 
5.87257e+06, IMU_DATA, 93, -156, -18, 312, -746, -16432, , , , , 
5.87737e+06, IMU_DATA, 92, -162, -9, 298, -738, -16444, , , , , 
5.88217e+06, IMU_DATA, 87, -167, -9, 306, -732, -16436, , , , , 
5.88697e+06, IMU_DATA, 93, -155, -15, 325, -727, -16441, , , , , 
5.89177e+06, IMU_DATA, 96, -145, -12, 301, -718, -16454, , , , , 
5.89657e+06, IMU_DATA, 100, -132, -11, 312, -724, -16446, , , , , 
5.90137e+06, IMU_DATA, 105, -132, -11, 304, -730, -16434, , , , , 
5.90617e+06, IMU_DATA, 105, -148, -17, 305, -721, -16435, , , , , 
5.91097e+06, IMU_DATA, 90, -138, -29, 330, -742, -16445, , , , , 
5.91577e+06, IMU_DATA, 93, -134, -21, 306, -725, -16453, , , , , 
5.92057e+06, IMU_DATA, 99, -137, -10, 322, -724, -16441, , , , , 
5.92537e+06, IMU_DATA, 92, -134, -13, 298, -738, -16442, , , , , 
5.93017e+06, IMU_DATA, 93, -146, -23, 293, -732, -16424, , , , , 
5.93497e+06, IMU_DATA, 84, -139, -22, 308, -722, -16419, , , , , 
5.93977e+06, IMU_DATA, 82, -135, -13, 319, -727, -16430, , , , , 
5.94457e+06, IMU_DATA, 109, -161, -16, 299, -734, -16412, , , , , 
5.94937e+06, IMU_DATA, 140, -209, -22, 298, -723, -16412, , , , , 
5634727, IMG_DATA, , , , , , , , , , Image_00057 
5.95417e+06, IMU_DATA, 143, -213, -17, 301, -707, -16432, , , , , 
5.95897e+06, IMU_DATA, 111, -177, -2, 301, -725, -16443, , , , , 
5.96377e+06, IMU_DATA, 100, -147, -4, 322, -745, -16426, , , , , 
5.96857e+06, IMU_DATA, 106, -139, -19, 296, -735, -16440, , , , , 
5.97337e+06, IMU_DATA, 99, -145, -25, 312, -730, -16445, , , , , 
5.97817e+06, IMU_DATA, 93, -158, -21, 294, -740, -16444, , , , , 
5.98297e+06, IMU_DATA, 97, -155, -25, 308, -730, -16449, , , , , 
5.98777e+06, IMU_DATA, 107, -151, -18, 308, -725, -16425, , , , , 
5.99257e+06, IMU_DATA, 114, -157, -20, 321, -736, -16432, , , , , 
5.99737e+06, IMU_DATA, 100, -150, -27, 293, -746, -16445, , , , , 
6.00217e+06, IMU_DATA, 72, -123, -11, 315, -722, -16458, , , , , 
6.00697e+06, IMU_DATA, 78, -130, -5, 314, -717, -16447, , , , , 
6.01177e+06, IMU_DATA, 89, -132, -6, 309, -754, -16446, , , , , 
6.01657e+06, IMU_DATA, 111, -147, -15, 326, -746, -16430, , , , , 
6.02137e+06, IMU_DATA, 127, -173, -26, 316, -739, -16438, , , , , 
6.02617e+06, IMU_DATA, 113, -161, -27, 307, -724, -16455, , , , , 
6.03097e+06, IMU_DATA, 95, -150, -15, 336, -728, -16422, , , , , 
6.03577e+06, IMU_DATA, 83, -135, -2, 337, -733, -16435, , , , , 
6.04057e+06, IMU_DATA, 94, -127, -5, 312, -739, -16459, , , , , 
6.04537e+06, IMU_DATA, 109, -148, -15, 299, -737, -16451, , , , , 
6.05017e+06, IMU_DATA, 103, -154, -28, 279, -729, -16445, , , , , 
6.05497e+06, IMU_DATA, 100, -161, -32, 314, -737, -16451, , , , , 
5734730, IMG_DATA, , , , , , , , , , Image_00058 
6.05977e+06, IMU_DATA, 109, -154, -21, 296, -727, -16439, , , , , 
6.06457e+06, IMU_DATA, 117, -148, -4, 306, -721, -16445, , , , , 
6.06937e+06, IMU_DATA, 117, -150, -6, 312, -712, -16437, , , , , 
6.07417e+06, IMU_DATA, 106, -155, -13, 318, -730, -16428, , , , , 
6.07897e+06, IMU_DATA, 100, -159, -19, 312, -747, -16432, , , , , 
6.08377e+06, IMU_DATA, 98, -158, -21, 307, -737, -16449, , , , , 
6.08857e+06, IMU_DATA, 109, -165, -17, 299, -723, -16425, , , , , 
6.09337e+06, IMU_DATA, 95, -168, -22, 312, -733, -16428, , , , , 
6.09817e+06, IMU_DATA, 90, -152, -24, 319, -736, -16435, , , , , 
6.10297e+06, IMU_DATA, 92, -124, -14, 322, -727, -16434, , , , , 
6.10777e+06, IMU_DATA, 86, -117, -9, 320, -744, -16444, , , , , 
6.11257e+06, IMU_DATA, 85, -123, -7, 324, -722, -16452, , , , , 
6.11737e+06, IMU_DATA, 89, -131, -6, 324, -717, -16429, , , , , 
6.12217e+06, IMU_DATA, 90, -135, -17, 336, -743, -16426, , , , , 
6.12697e+06, IMU_DATA, 105, -151, -34, 316, -747, -16425, , , , , 
6.13177e+06, IMU_DATA, 104, -143, -30, 298, -716, -16448, , , , , 
6.13657e+06, IMU_DATA, 95, -127, -25, 301, -743, -16444, , , , , 
6.14137e+06, IMU_DATA, 96, -124, -22, 318, -752, -16433, , , , , 
6.14617e+06, IMU_DATA, 98, -135, -20, 292, -733, -16429, , , , , 
6.15097e+06, IMU_DATA, 101, -123, -17, 314, -731, -16457, , , , , 
6.15577e+06, IMU_DATA, 102, -120, -12, 321, -721, -16434, , , , , 
6.16057e+06, IMU_DATA, 92, -139, -2, 308, -740, -16444, , , , , 
5834725, IMG_DATA, , , , , , , , , , Image_00059 
6.16537e+06, IMU_DATA, 90, -144, -13, 307, -735, -16432, , , , , 
6.17017e+06, IMU_DATA, 96, -153, -30, 298, -738, -16441, , , , , 
6.17497e+06, IMU_DATA, 95, -150, -34, 314, -739, -16455, , , , , 
6.17977e+06, IMU_DATA, 104, -151, -22, 307, -727, -16432, , , , , 
6.18457e+06, IMU_DATA, 122, -148, -20, 299, -720, -16448, , , , , 
6.18937e+06, IMU_DATA, 129, -145, -18, 292, -732, -16432, , , , , 
6.19417e+06, IMU_DATA, 122, -151, -16, 302, -709, -16442, , , , , 
6.19897e+06, IMU_DATA, 116, -151, -14, 292, -727, -16433, , , , , 
6.20377e+06, IMU_DATA, 120, -161, -16, 316, -725, -16462, , , , , 
6.20857e+06, IMU_DATA, 122, -173, -22, 311, -751, -16431, , , , , 
6.21337e+06, IMU_DATA, 121, -180, -18, 300, -723, -16439, , , , , 
6.21817e+06, IMU_DATA, 100, -160, -14, 294, -711, -16452, , , , , 
6.22297e+06, IMU_DATA, 81, -148, -10, 330, -748, -16439, , , , , 
6.22777e+06, IMU_DATA, 105, -171, -16, 297, -741, -16442, , , , , 
6.23257e+06, IMU_DATA, 141, -192, -29, 324, -729, -16448, , , , , 
6.23737e+06, IMU_DATA, 119, -159, -21, 332, -707, -16425, , , , , 
6.24217e+06, IMU_DATA, 87, -144, -19, 311, -694, -16449, , , , , 
6.24697e+06, IMU_DATA, 81, -154, -30, 323, -742, -16430, , , , , 
6.25177e+06, IMU_DATA, 91, -147, -30, 306, -737, -16422, , , , , 
6.25657e+06, IMU_DATA, 92, -133, -22, 319, -698, -16432, , , , , 
6.26137e+06, IMU_DATA, 87, -133, -12, 293, -729, -16445, , , , , 
6.26617e+06, IMU_DATA, 87, -137, -4, 294, -736, -16430, , , , , 
5934703, IMG_DATA, , , , , , , , , , Image_00060 
6.27097e+06, IMU_DATA, 88, -140, -12, 314, -737, -16439, , , , , 
6.27577e+06, IMU_DATA, 107, -138, -11, 294, -736, -16441, , , , , 
6.28057e+06, IMU_DATA, 109, -145, -7, 331, -747, -16460, , , , , 
6.28537e+06, IMU_DATA, 107, -145, -6, 290, -726, -16437, , , , , 
6.29017e+06, IMU_DATA, 111, -142, -11, 301, -737, -16459, , , , , 
6.29497e+06, IMU_DATA, 112, -156, -15, 289, -727, -16448, , , , , 
6.29977e+06, IMU_DATA, 99, -164, -11, 308, -734, -16447, , , , , 
6.30457e+06, IMU_DATA, 85, -158, -12, 328, -720, -16452, , , , , 
6.30937e+06, IMU_DATA, 114, -173, -16, 304, -732, -16428, , , , , 
6.31417e+06, IMU_DATA, 122, -170, -10, 309, -730, -16436, , , , , 
6.31897e+06, IMU_DATA, 115, -159, -9, 324, -740, -16444, , , , , 
6.32377e+06, IMU_DATA, 125, -180, -8, 309, -723, -16433, , , , , 
6.32857e+06, IMU_DATA, 93, -164, -3, 297, -737, -16426, , , , , 
6.33337e+06, IMU_DATA, 91, -157, -9, 312, -744, -16439, , , , , 
6.33817e+06, IMU_DATA, 99, -154, -13, 315, -743, -16438, , , , , 
6.34297e+06, IMU_DATA, 84, -147, -10, 273, -730, -16424, , , , , 
6.34777e+06, IMU_DATA, 82, -137, -11, 310, -734, -16432, , , , , 
6.35257e+06, IMU_DATA, 98, -136, -17, 292, -721, -16431, , , , , 
6.35737e+06, IMU_DATA, 105, -147, -28, 314, -722, -16444, , , , , 
6.36217e+06, IMU_DATA, 120, -160, -23, 305, -732, -16411, , , , , 
6.36697e+06, IMU_DATA, 130, -173, -18, 310, -724, -16442, , , , , 
6042396, IMG_DATA, , , , , , , , , , Image_00061 
6.37177e+06, IMU_DATA, 98, -152, -18, 308, -725, -16436, , , , , 
6.37657e+06, IMU_DATA, 90, -137, -20, 331, -736, -16434, , , , , 
6.38137e+06, IMU_DATA, 104, -140, -23, 308, -727, -16431, , , , , 
6.38617e+06, IMU_DATA, 111, -144, -27, 319, -720, -16432, , , , , 
6.39097e+06, IMU_DATA, 111, -145, -30, 332, -736, -16457, , , , , 
6.39577e+06, IMU_DATA, 105, -146, -21, 313, -714, -16442, , , , , 
6.40057e+06, IMU_DATA, 111, -149, -16, 305, -714, -16430, , , , , 
6.40537e+06, IMU_DATA, 120, -157, -9, 326, -727, -16441, , , , , 
6.41017e+06, IMU_DATA, 114, -156, -5, 334, -742, -16439, , , , , 
6.41497e+06, IMU_DATA, 115, -163, -15, 312, -755, -16446, , , , , 
6.41977e+06, IMU_DATA, 108, -159, -22, 342, -736, -16439, , , , , 
6.42457e+06, IMU_DATA, 78, -143, -9, 297, -723, -16447, , , , , 
6.42937e+06, IMU_DATA, 78, -137, 3, 318, -721, -16440, , , , , 
6.43417e+06, IMU_DATA, 90, -143, -5, 295, -731, -16432, , , , , 
6.43897e+06, IMU_DATA, 98, -143, -27, 294, -742, -16425, , , , , 
6.44377e+06, IMU_DATA, 97, -135, -32, 298, -741, -16449, , , , , 
6.44857e+06, IMU_DATA, 108, -154, -34, 289, -727, -16437, , , , , 
6.45337e+06, IMU_DATA, 136, -191, -42, 317, -734, -16444, , , , , 
6.45817e+06, IMU_DATA, 120, -168, -31, 313, -723, -16433, , , , , 
6.46297e+06, IMU_DATA, 90, -144, -23, 300, -720, -16436, , , , , 
6.46777e+06, IMU_DATA, 72, -125, -24, 332, -735, -16436, , , , , 
6.47257e+06, IMU_DATA, 78, -118, -30, 315, -733, -16442, , , , , 
6.47737e+06, IMU_DATA, 96, -131, -20, 315, -724, -16432, , , , , 
6134703, IMG_DATA, , , , , , , , , , Image_00062 
6.48217e+06, IMU_DATA, 108, -160, -21, 296, -720, -16438, , , , , 
6.48697e+06, IMU_DATA, 106, -164, -18, 316, -714, -16426, , , , , 
6.49177e+06, IMU_DATA, 105, -155, -14, 316, -735, -16440, , , , , 
6.49657e+06, IMU_DATA, 103, -150, -16, 324, -729, -16445, , , , , 
6.50137e+06, IMU_DATA, 95, -161, -28, 311, -730, -16433, , , , , 
6.50617e+06, IMU_DATA, 100, -167, -37, 293, -735, -16420, , , , , 
6.51097e+06, IMU_DATA, 108, -151, -33, 290, -749, -16418, , , , , 
6.51577e+06, IMU_DATA, 111, -145, -17, 313, -729, -16454, , , , , 
6.52057e+06, IMU_DATA, 105, -150, -14, 324, -738, -16441, , , , , 
6.52537e+06, IMU_DATA, 95, -141, -21, 300, -740, -16452, , , , , 
6.53017e+06, IMU_DATA, 83, -129, -20, 314, -730, -16445, , , , , 
6.53497e+06, IMU_DATA, 73, -132, -11, 310, -728, -16442, , , , , 
6.53977e+06, IMU_DATA, 81, -146, -5, 302, -735, -16448, , , , , 
6.54457e+06, IMU_DATA, 95, -148, -14, 306, -726, -16447, , , , , 
6.54937e+06, IMU_DATA, 117, -164, -14, 321, -725, -16425, , , , , 
6.55417e+06, IMU_DATA, 117, -166, -10, 315, -728, -16451, , , , , 
6.55897e+06, IMU_DATA, 130, -187, -19, 312, -732, -16446, , , , , 
6.56377e+06, IMU_DATA, 115, -158, -22, 288, -742, -16434, , , , , 
6.56857e+06, IMU_DATA, 96, -138, -28, 315, -722, -16442, , , , , 
6.57337e+06, IMU_DATA, 96, -161, -32, 309, -732, -16443, , , , , 
6.57817e+06, IMU_DATA, 96, -164, -27, 298, -752, -16432, , , , , 
6.58297e+06, IMU_DATA, 79, -146, -12, 303, -741, -16434, , , , , 
6234721, IMG_DATA, , , , , , , , , , Image_00063 
6.58777e+06, IMU_DATA, 75, -140, -5, 306, -723, -16445, , , , , 
6.59257e+06, IMU_DATA, 87, -143, -5, 299, -722, -16435, , , , , 
6.59737e+06, IMU_DATA, 88, -142, -7, 309, -722, -16448, , , , , 
6.60217e+06, IMU_DATA, 94, -151, -10, 302, -729, -16426, , , , , 
6.60697e+06, IMU_DATA, 92, -155, -14, 312, -728, -16445, , , , , 
6.61177e+06, IMU_DATA, 90, -155, -13, 315, -732, -16460, , , , , 
6.61657e+06, IMU_DATA, 100, -163, -12, 322, -733, -16435, , , , , 
6.62137e+06, IMU_DATA, 104, -153, -15, 322, -760, -16412, , , , , 
6.62617e+06, IMU_DATA, 104, -153, -20, 312, -732, -16454, , , , , 
6.63097e+06, IMU_DATA, 99, -166, -25, 304, -745, -16459, , , , , 
6.63577e+06, IMU_DATA, 94, -159, -28, 292, -755, -16449, , , , , 
6.64057e+06, IMU_DATA, 80, -141, -25, 331, -736, -16422, , , , , 
6.64537e+06, IMU_DATA, 90, -136, -23, 308, -731, -16444, , , , , 
6.65017e+06, IMU_DATA, 103, -140, -16, 313, -709, -16444, , , , , 
6.65497e+06, IMU_DATA, 108, -148, -24, 327, -734, -16441, , , , , 
6.65977e+06, IMU_DATA, 110, -148, -34, 308, -747, -16449, , , , , 
6.66457e+06, IMU_DATA, 112, -140, -29, 307, -731, -16433, , , , , 
6.66937e+06, IMU_DATA, 101, -132, -21, 314, -729, -16444, , , , , 
6.67417e+06, IMU_DATA, 81, -129, -24, 313, -734, -16430, , , , , 
6.67897e+06, IMU_DATA, 81, -129, -23, 300, -722, -16447, , , , , 
6.68377e+06, IMU_DATA, 88, -132, -10, 314, -737, -16456, , , , , 
6.68857e+06, IMU_DATA, 94, -143, -7, 299, -709, -16434, , , , , 
6334711, IMG_DATA, , , , , , , , , , Image_00064 
6.69337e+06, IMU_DATA, 107, -150, -12, 312, -743, -16423, , , , , 
6.69817e+06, IMU_DATA, 133, -182, -26, 302, -732, -16444, , , , , 
6.70297e+06, IMU_DATA, 116, -177, -28, 326, -716, -16447, , , , , 
6.70777e+06, IMU_DATA, 110, -158, -8, 321, -712, -16434, , , , , 
6.71257e+06, IMU_DATA, 106, -149, -4, 310, -715, -16436, , , , , 
6.71737e+06, IMU_DATA, 104, -149, -12, 329, -728, -16421, , , , , 
6.72217e+06, IMU_DATA, 106, -160, -13, 309, -727, -16416, , , , , 
6.72697e+06, IMU_DATA, 109, -164, -15, 320, -742, -16436, , , , , 
6.73177e+06, IMU_DATA, 99, -157, -19, 329, -728, -16457, , , , , 
6.73657e+06, IMU_DATA, 88, -140, -15, 335, -716, -16429, , , , , 
6.74137e+06, IMU_DATA, 94, -142, -20, 306, -709, -16461, , , , , 
6.74617e+06, IMU_DATA, 90, -134, -12, 308, -719, -16431, , , , , 
6.75097e+06, IMU_DATA, 92, -147, -7, 329, -740, -16446, , , , , 
6.75577e+06, IMU_DATA, 121, -196, -19, 287, -725, -16442, , , , , 
6.76057e+06, IMU_DATA, 126, -188, -17, 301, -711, -16449, , , , , 
6.76537e+06, IMU_DATA, 121, -164, -17, 324, -736, -16445, , , , , 
6.77017e+06, IMU_DATA, 111, -147, -13, 313, -734, -16442, , , , , 
6.77497e+06, IMU_DATA, 93, -136, -11, 314, -743, -16452, , , , , 
6.77977e+06, IMU_DATA, 90, -132, -24, 334, -743, -16427, , , , , 
6.78457e+06, IMU_DATA, 87, -128, -24, 319, -734, -16447, , , , , 
6.78937e+06, IMU_DATA, 88, -143, -23, 329, -734, -16430, , , , , 
6.79417e+06, IMU_DATA, 100, -160, -19, 303, -739, -16448, , , , , 
6434706, IMG_DATA, , , , , , , , , , Image_00065 
6.79897e+06, IMU_DATA, 102, -163, -11, 324, -728, -16439, , , , , 
6.80377e+06, IMU_DATA, 89, -147, -3, 328, -737, -16434, , , , , 
6.80857e+06, IMU_DATA, 84, -156, -9, 336, -750, -16431, , , , , 
6.81337e+06, IMU_DATA, 93, -164, -15, 302, -736, -16439, , , , , 
6.81817e+06, IMU_DATA, 98, -168, -21, 316, -725, -16438, , , , , 
6.82297e+06, IMU_DATA, 90, -159, -22, 312, -722, -16447, , , , , 
6.82777e+06, IMU_DATA, 91, -147, -19, 318, -733, -16466, , , , , 
6.83257e+06, IMU_DATA, 111, -150, -22, 307, -730, -16426, , , , , 
6.83737e+06, IMU_DATA, 136, -167, -32, 302, -746, -16440, , , , , 
6.84217e+06, IMU_DATA, 105, -144, -18, 302, -744, -16446, , , , , 
6.84697e+06, IMU_DATA, 80, -120, -9, 311, -727, -16443, , , , , 
6.85177e+06, IMU_DATA, 86, -118, -10, 302, -749, -16439, , , , , 
6.85657e+06, IMU_DATA, 83, -113, -14, 302, -743, -16444, , , , , 
6.86137e+06, IMU_DATA, 67, -105, -14, 298, -730, -16423, , , , , 
6.86617e+06, IMU_DATA, 73, -125, -25, 327, -746, -16439, , , , , 
6.87097e+06, IMU_DATA, 100, -158, -29, 310, -722, -16434, , , , , 
6.87577e+06, IMU_DATA, 123, -175, -31, 291, -730, -16450, , , , , 
6.88057e+06, IMU_DATA, 136, -194, -27, 314, -747, -16440, , , , , 
6.88537e+06, IMU_DATA, 106, -168, -17, 321, -738, -16420, , , , , 
6.89017e+06, IMU_DATA, 86, -155, -24, 313, -729, -16427, , , , , 
6.89497e+06, IMU_DATA, 104, -153, -34, 302, -713, -16434, , , , , 
6.89977e+06, IMU_DATA, 115, -161, -24, 305, -733, -16429, , , , , 
6534727, IMG_DATA, , , , , , , , , , Image_00066 
6.90457e+06, IMU_DATA, 118, -184, -22, 330, -740, -16427, , , , , 
6.90937e+06, IMU_DATA, 105, -171, -12, 313, -739, -16438, , , , , 
6.91417e+06, IMU_DATA, 89, -159, -13, 293, -750, -16440, , , , , 
6.91897e+06, IMU_DATA, 91, -153, -20, 299, -734, -16441, , , , , 
6.92377e+06, IMU_DATA, 99, -139, -20, 298, -738, -16415, , , , , 
6.92857e+06, IMU_DATA, 100, -140, -8, 314, -731, -16420, , , , , 
6.93337e+06, IMU_DATA, 98, -156, 1, 314, -721, -16413, , , , , 
6.93817e+06, IMU_DATA, 104, -155, -9, 300, -738, -16432, , , , , 
6.94297e+06, IMU_DATA, 102, -153, -33, 323, -720, -16436, , , , , 
6.94777e+06, IMU_DATA, 108, -161, -39, 308, -720, -16452, , , , , 
6.95257e+06, IMU_DATA, 97, -140, -25, 294, -724, -16433, , , , , 
6.95737e+06, IMU_DATA, 83, -120, -13, 312, -734, -16420, , , , , 
6.96217e+06, IMU_DATA, 78, -106, -7, 290, -737, -16411, , , , , 
6.96697e+06, IMU_DATA, 84, -121, -4, 306, -736, -16428, , , , , 
6.97177e+06, IMU_DATA, 90, -144, -3, 309, -715, -16422, , , , , 
6.97657e+06, IMU_DATA, 90, -144, -10, 301, -732, -16437, , , , , 
6.98137e+06, IMU_DATA, 86, -127, -17, 293, -702, -16444, , , , , 
6.98617e+06, IMU_DATA, 70, -111, -23, 309, -730, -16424, , , , , 
6.99097e+06, IMU_DATA, 68, -109, -17, 307, -731, -16432, , , , , 
6.99577e+06, IMU_DATA, 78, -108, -8, 290, -736, -16419, , , , , 
7.00057e+06, IMU_DATA, 93, -110, -13, 304, -732, -16422, , , , , 
7.00537e+06, IMU_DATA, 108, -135, -14, 326, -730, -16426, , , , , 
6634726, IMG_DATA, , , , , , , , , , Image_00067 
7.01017e+06, IMU_DATA, 123, -180, -19, 304, -736, -16422, , , , , 
7.01497e+06, IMU_DATA, 112, -164, -27, 311, -732, -16434, , , , , 
7.01977e+06, IMU_DATA, 106, -151, -22, 316, -723, -16434, , , , , 
7.02457e+06, IMU_DATA, 107, -162, -11, 295, -736, -16415, , , , , 
7.02937e+06, IMU_DATA, 105, -169, -15, 293, -728, -16418, , , , , 
7.03417e+06, IMU_DATA, 104, -161, -23, 324, -751, -16433, , , , , 
7.03897e+06, IMU_DATA, 116, -154, -20, 312, -726, -16440, , , , , 
7.04377e+06, IMU_DATA, 113, -152, -18, 314, -740, -16421, , , , , 
7.04857e+06, IMU_DATA, 104, -153, -23, 317, -740, -16433, , , , , 
7.05337e+06, IMU_DATA, 85, -160, -31, 311, -717, -16425, , , , , 
7.05817e+06, IMU_DATA, 79, -148, -24, 298, -716, -16443, , , , , 
7.06297e+06, IMU_DATA, 98, -143, -17, 304, -723, -16448, , , , , 
7.06777e+06, IMU_DATA, 100, -144, -19, 306, -753, -16461, , , , , 
7.07257e+06, IMU_DATA, 80, -138, -11, 291, -706, -16436, , , , , 
7.07737e+06, IMU_DATA, 87, -129, -12, 340, -723, -16438, , , , , 
7.08217e+06, IMU_DATA, 88, -122, -23, 306, -724, -16438, , , , , 
7.08697e+06, IMU_DATA, 94, -140, -24, 325, -740, -16414, , , , , 
7.09177e+06, IMU_DATA, 101, -135, -14, 331, -714, -16450, , , , , 
7.09657e+06, IMU_DATA, 104, -122, 0, 306, -722, -16447, , , , , 
7.10137e+06, IMU_DATA, 104, -117, 11, 313, -725, -16429, , , , , 
7.10617e+06, IMU_DATA, 93, -123, 6, 312, -746, -16448, , , , , 
6738115, IMG_DATA, , , , , , , , , , Image_00068 
7.11097e+06, IMU_DATA, 87, -128, -3, 313, -724, -16450, , , , , 
7.11577e+06, IMU_DATA, 99, -141, -18, 320, -718, -16446, , , , , 
7.12057e+06, IMU_DATA, 106, -152, -23, 304, -737, -16421, , , , , 
7.12537e+06, IMU_DATA, 106, -170, -25, 305, -738, -16431, , , , , 
7.13017e+06, IMU_DATA, 112, -165, -25, 312, -746, -16456, , , , , 
7.13497e+06, IMU_DATA, 110, -159, -23, 316, -733, -16448, , , , , 
7.13977e+06, IMU_DATA, 118, -164, -17, 314, -716, -16444, , , , , 
7.14457e+06, IMU_DATA, 115, -158, -9, 309, -742, -16449, , , , , 
7.14937e+06, IMU_DATA, 101, -159, -19, 298, -744, -16432, , , , , 
7.15417e+06, IMU_DATA, 100, -149, -26, 310, -727, -16430, , , , , 
7.15897e+06, IMU_DATA, 89, -127, -18, 289, -734, -16418, , , , , 
7.16377e+06, IMU_DATA, 77, -131, -8, 313, -706, -16439, , , , , 
7.16857e+06, IMU_DATA, 76, -132, -8, 303, -724, -16436, , , , , 
7.17337e+06, IMU_DATA, 82, -130, -24, 295, -742, -16430, , , , , 
7.17817e+06, IMU_DATA, 78, -132, -29, 309, -746, -16432, , , , , 
7.18297e+06, IMU_DATA, 70, -143, -21, 307, -736, -16433, , , , , 
7.18777e+06, IMU_DATA, 98, -157, -23, 285, -715, -16445, , , , , 
7.19257e+06, IMU_DATA, 109, -147, -20, 297, -739, -16444, , , , , 
7.19737e+06, IMU_DATA, 104, -132, -10, 330, -742, -16447, , , , , 
7.20217e+06, IMU_DATA, 102, -120, -8, 296, -725, -16453, , , , , 
7.20697e+06, IMU_DATA, 100, -129, -12, 314, -727, -16435, , , , , 
7.21177e+06, IMU_DATA, 100, -145, -18, 328, -721, -16417, , , , , 
7.21657e+06, IMU_DATA, 87, -148, -22, 289, -727, -16426, , , , , 
6834703, IMG_DATA, , , , , , , , , , Image_00069 
7.22137e+06, IMU_DATA, 82, -139, -19, 308, -737, -16456, , , , , 
7.22617e+06, IMU_DATA, 85, -135, -12, 303, -735, -16438, , , , , 
7.23097e+06, IMU_DATA, 107, -146, -13, 310, -735, -16442, , , , , 
7.23577e+06, IMU_DATA, 127, -159, -24, 309, -728, -16432, , , , , 
7.24057e+06, IMU_DATA, 110, -161, -28, 311, -738, -16447, , , , , 
7.24537e+06, IMU_DATA, 93, -157, -17, 313, -726, -16427, , , , , 
7.25017e+06, IMU_DATA, 97, -155, -9, 303, -718, -16428, , , , , 
7.25497e+06, IMU_DATA, 101, -148, -15, 294, -732, -16444, , , , , 
7.25977e+06, IMU_DATA, 103, -147, -20, 319, -733, -16443, , , , , 
7.26457e+06, IMU_DATA, 84, -141, -16, 305, -722, -16460, , , , , 
7.26937e+06, IMU_DATA, 102, -165, -20, 318, -728, -16422, , , , , 
7.27417e+06, IMU_DATA, 135, -195, -24, 304, -736, -16420, , , , , 
7.27897e+06, IMU_DATA, 107, -158, -10, 326, -697, -16445, , , , , 
7.28377e+06, IMU_DATA, 91, -128, -10, 305, -737, -16450, , , , , 
7.28857e+06, IMU_DATA, 76, -118, -24, 288, -743, -16436, , , , , 
7.29337e+06, IMU_DATA, 76, -120, -22, 318, -731, -16428, , , , , 
7.29817e+06, IMU_DATA, 82, -133, -17, 294, -712, -16426, , , , , 
7.30297e+06, IMU_DATA, 79, -123, -24, 292, -726, -16446, , , , , 
7.30777e+06, IMU_DATA, 82, -110, -28, 308, -747, -16448, , , , , 
7.31257e+06, IMU_DATA, 91, -109, -27, 313, -728, -16442, , , , , 
7.31737e+06, IMU_DATA, 97, -103, -26, 310, -735, -16431, , , , , 
7.32217e+06, IMU_DATA, 91, -119, -31, 314, -728, -16442, , , , , 
6934712, IMG_DATA, , , , , , , , , , Image_00070 
7.32697e+06, IMU_DATA, 87, -140, -20, 331, -735, -16456, , , , , 
7.33177e+06, IMU_DATA, 87, -144, -12, 288, -733, -16443, , , , , 
7.33657e+06, IMU_DATA, 104, -149, -17, 310, -723, -16448, , , , , 
7.34137e+06, IMU_DATA, 107, -159, -20, 318, -728, -16439, , , , , 
7.34617e+06, IMU_DATA, 113, -157, -21, 291, -750, -16444, , , , , 
7.35097e+06, IMU_DATA, 115, -142, -16, 308, -734, -16443, , , , , 
7.35577e+06, IMU_DATA, 112, -137, -10, 316, -721, -16426, , , , , 
7.36057e+06, IMU_DATA, 103, -144, -14, 325, -732, -16423, , , , , 
7.36537e+06, IMU_DATA, 87, -144, -20, 315, -729, -16427, , , , , 
7.37017e+06, IMU_DATA, 88, -161, -17, 293, -734, -16426, , , , , 
7.37497e+06, IMU_DATA, 126, -186, -22, 312, -741, -16441, , , , , 
7.37977e+06, IMU_DATA, 120, -182, -23, 325, -721, -16430, , , , , 
7.38457e+06, IMU_DATA, 106, -177, -28, 310, -743, -16421, , , , , 
7.38937e+06, IMU_DATA, 92, -165, -26, 300, -719, -16428, , , , , 
7.39417e+06, IMU_DATA, 99, -159, -29, 306, -735, -16425, , , , , 
7.39897e+06, IMU_DATA, 112, -153, -31, 314, -732, -16462, , , , , 
7.40377e+06, IMU_DATA, 107, -152, -24, 313, -714, -16457, , , , , 
7.40857e+06, IMU_DATA, 91, -143, -19, 294, -732, -16433, , , , , 
