Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
17, IMG_DATA, , , , , , , , , , Image_00000 
374418.0, IMU_DATA, 118, -145, -14, -16276, 184, -727, , , , , 
379218.0, IMU_DATA, 116, -153, -15, -16270, 159, -733, , , , , 
384018.0, IMU_DATA, 134, -178, -35, -16248, 162, -746, , , , , 
388818.0, IMU_DATA, 142, -181, -54, -16252, 137, -724, , , , , 
393618.0, IMU_DATA, 102, -133, -56, -16263, 156, -736, , , , , 
398418.0, IMU_DATA, 87, -111, -64, -16253, 147, -722, , , , , 
403218.0, IMU_DATA, 105, -122, -74, -16265, 162, -721, , , , , 
408018.0, IMU_DATA, 124, -131, -78, -16262, 182, -731, , , , , 
412818.0, IMU_DATA, 117, -154, -89, -16255, 166, -713, , , , , 
417618.0, IMU_DATA, 97, -163, -100, -16267, 172, -695, , , , , 
422418.0, IMU_DATA, 98, -162, -104, -16239, 155, -714, , , , , 
427218.0, IMU_DATA, 122, -180, -97, -16275, 135, -718, , , , , 
432018.0, IMU_DATA, 102, -155, -87, -16276, 141, -728, , , , , 
436818.0, IMU_DATA, 82, -128, -81, -16266, 150, -731, , , , , 
441618.0, IMU_DATA, 94, -120, -72, -16254, 144, -726, , , , , 
423451, IMG_DATA, , , , , , , , , , Image_00004 
446418.0, IMU_DATA, 103, -123, -64, -16269, 136, -745, , , , , 
451218.0, IMU_DATA, 116, -139, -59, -16255, 141, -748, , , , , 
456018.0, IMU_DATA, 120, -162, -53, -16273, 150, -746, , , , , 
460818.0, IMU_DATA, 117, -164, -48, -16262, 147, -723, , , , , 
465618.0, IMU_DATA, 106, -162, -40, -16263, 165, -732, , , , , 
470418.0, IMU_DATA, 109, -158, -33, -16249, 152, -732, , , , , 
475218.0, IMU_DATA, 120, -161, -28, -16272, 169, -724, , , , , 
480018.0, IMU_DATA, 117, -163, -24, -16265, 172, -721, , , , , 
484818.0, IMU_DATA, 113, -159, -27, -16267, 168, -722, , , , , 
489618.0, IMU_DATA, 114, -150, -24, -16238, 170, -700, , , , , 
494418.0, IMU_DATA, 118, -139, -14, -16242, 188, -719, , , , , 
499218.0, IMU_DATA, 97, -127, -4, -16274, 153, -733, , , , , 
504018.0, IMU_DATA, 79, -121, -17, -16273, 171, -756, , , , , 
508818.0, IMU_DATA, 83, -116, -16, -16268, 156, -751, , , , , 
513618.0, IMU_DATA, 78, -112, -13, -16277, 149, -742, , , , , 
518418.0, IMU_DATA, 88, -127, -20, -16269, 150, -742, , , , , 
523218.0, IMU_DATA, 98, -146, -40, -16272, 156, -722, , , , , 
528018.0, IMU_DATA, 88, -152, -42, -16243, 172, -715, , , , , 
532818.0, IMU_DATA, 74, -140, -41, -16231, 140, -727, , , , , 
537618.0, IMU_DATA, 75, -114, -55, -16266, 143, -733, , , , , 
542418.0, IMU_DATA, 72, -104, -58, -16265, 154, -745, , , , , 
547218.0, IMU_DATA, 78, -103, -53, -16270, 151, -717, , , , , 
552018.0, IMU_DATA, 110, -122, -58, -16267, 140, -734, , , , , 
522531, IMG_DATA, , , , , , , , , , Image_00005 
556818.0, IMU_DATA, 138, -149, -71, -16248, 154, -751, , , , , 
561618.0, IMU_DATA, 116, -118, -58, -16258, 144, -727, , , , , 
566418.0, IMU_DATA, 115, -107, -42, -16256, 129, -744, , , , , 
571218.0, IMU_DATA, 117, -119, -17, -16256, 130, -732, , , , , 
576018.0, IMU_DATA, 110, -134, 2, -16262, 165, -737, , , , , 
580818.0, IMU_DATA, 116, -131, -7, -16246, 146, -729, , , , , 
585618.0, IMU_DATA, 114, -137, -32, -16265, 132, -741, , , , , 
590418.0, IMU_DATA, 107, -145, -34, -16250, 140, -739, , , , , 
595218.0, IMU_DATA, 91, -145, -28, -16230, 158, -747, , , , , 
600018.0, IMU_DATA, 85, -147, -39, -16248, 139, -713, , , , , 
604818.0, IMU_DATA, 104, -166, -49, -16242, 157, -724, , , , , 
609618.0, IMU_DATA, 94, -150, -50, -16273, 166, -706, , , , , 
614418.0, IMU_DATA, 80, -127, -53, -16276, 166, -710, , , , , 
619218.0, IMU_DATA, 71, -122, -51, -16282, 170, -716, , , , , 
624018.0, IMU_DATA, 85, -129, -43, -16272, 158, -736, , , , , 
628818.0, IMU_DATA, 102, -155, -32, -16261, 171, -714, , , , , 
633618.0, IMU_DATA, 101, -154, -27, -16253, 145, -716, , , , , 
638418.0, IMU_DATA, 96, -133, -32, -16238, 156, -717, , , , , 
643218.0, IMU_DATA, 94, -119, -29, -16252, 147, -732, , , , , 
648018.0, IMU_DATA, 100, -109, -13, -16254, 149, -746, , , , , 
652818.0, IMU_DATA, 97, -121, 10, -16276, 148, -752, , , , , 
657618.0, IMU_DATA, 102, -143, 19, -16261, 171, -721, , , , , 
622531, IMG_DATA, , , , , , , , , , Image_00006 
662418.0, IMU_DATA, 118, -142, 20, -16280, 151, -740, , , , , 
667218.0, IMU_DATA, 118, -109, 33, -16255, 138, -727, , , , , 
672018.0, IMU_DATA, 102, -104, 31, -16277, 145, -732, , , , , 
676818.0, IMU_DATA, 111, -118, 11, -16262, 159, -733, , , , , 
681618.0, IMU_DATA, 116, -134, -5, -16247, 152, -742, , , , , 
686418.0, IMU_DATA, 107, -152, -13, -16259, 150, -712, , , , , 
691218.0, IMU_DATA, 109, -154, -20, -16252, 143, -720, , , , , 
696018.0, IMU_DATA, 117, -146, -32, -16252, 130, -710, , , , , 
700818.0, IMU_DATA, 123, -146, -25, -16257, 126, -722, , , , , 
705618.0, IMU_DATA, 113, -163, -13, -16238, 137, -720, , , , , 
710418.0, IMU_DATA, 105, -179, -13, -16258, 151, -732, , , , , 
715218.0, IMU_DATA, 92, -180, -5, -16260, 151, -698, , , , , 
720018.0, IMU_DATA, 84, -157, 11, -16266, 157, -720, , , , , 
724818.0, IMU_DATA, 84, -130, 12, -16261, 139, -739, , , , , 
729618.0, IMU_DATA, 71, -119, -4, -16293, 143, -706, , , , , 
734418.0, IMU_DATA, 71, -109, -12, -16264, 154, -736, , , , , 
739218.0, IMU_DATA, 91, -100, -5, -16274, 156, -732, , , , , 
744018.0, IMU_DATA, 84, -99, -5, -16276, 175, -707, , , , , 
748818.0, IMU_DATA, 91, -116, -20, -16259, 168, -751, , , , , 
753618.0, IMU_DATA, 117, -151, -33, -16258, 185, -721, , , , , 
758418.0, IMU_DATA, 98, -125, -27, -16275, 167, -719, , , , , 
763218.0, IMU_DATA, 90, -105, -16, -16248, 167, -711, , , , , 
722543, IMG_DATA, , , , , , , , , , Image_00007 
768018.0, IMU_DATA, 87, -108, -4, -16239, 178, -735, , , , , 
772818.0, IMU_DATA, 87, -109, -12, -16255, 162, -746, , , , , 
777618.0, IMU_DATA, 105, -130, -29, -16283, 154, -730, , , , , 
782418.0, IMU_DATA, 101, -146, -33, -16265, 161, -743, , , , , 
787218.0, IMU_DATA, 96, -149, -45, -16257, 171, -751, , , , , 
792018.0, IMU_DATA, 111, -145, -42, -16278, 160, -736, , , , , 
796818.0, IMU_DATA, 119, -147, -27, -16256, 154, -717, , , , , 
801618.0, IMU_DATA, 125, -159, -25, -16241, 172, -727, , , , , 
806418.0, IMU_DATA, 92, -153, -28, -16269, 158, -724, , , , , 
811218.0, IMU_DATA, 61, -139, -30, -16276, 166, -730, , , , , 
816018.0, IMU_DATA, 52, -132, -36, -16247, 168, -740, , , , , 
820818.0, IMU_DATA, 74, -142, -46, -16269, 143, -751, , , , , 
825618.0, IMU_DATA, 102, -154, -54, -16254, 163, -739, , , , , 
830418.0, IMU_DATA, 109, -162, -51, -16273, 158, -716, , , , , 
835218.0, IMU_DATA, 125, -188, -49, -16264, 157, -715, , , , , 
840018.0, IMU_DATA, 104, -162, -43, -16271, 144, -716, , , , , 
844818.0, IMU_DATA, 93, -121, -43, -16266, 155, -730, , , , , 
849618.0, IMU_DATA, 95, -104, -45, -16264, 154, -744, , , , , 
854418.0, IMU_DATA, 95, -101, -55, -16262, 152, -722, , , , , 
859218.0, IMU_DATA, 93, -107, -71, -16262, 126, -715, , , , , 
864018.0, IMU_DATA, 84, -114, -60, -16243, 131, -739, , , , , 
868818.0, IMU_DATA, 65, -127, -42, -16265, 159, -733, , , , , 
822520, IMG_DATA, , , , , , , , , , Image_00008 
873618.0, IMU_DATA, 58, -128, -28, -16253, 136, -727, , , , , 
878418.0, IMU_DATA, 75, -124, -29, -16251, 143, -726, , , , , 
883218.0, IMU_DATA, 102, -139, -34, -16266, 132, -727, , , , , 
888018.0, IMU_DATA, 115, -149, -25, -16254, 139, -728, , , , , 
892818.0, IMU_DATA, 118, -152, -16, -16258, 143, -717, , , , , 
897618.0, IMU_DATA, 111, -154, -15, -16280, 148, -703, , , , , 
902418.0, IMU_DATA, 114, -164, -12, -16281, 155, -707, , , , , 
907218.0, IMU_DATA, 116, -161, -10, -16272, 158, -732, , , , , 
912018.0, IMU_DATA, 127, -157, -5, -16277, 182, -716, , , , , 
916818.0, IMU_DATA, 124, -163, -18, -16259, 161, -714, , , , , 
921618.0, IMU_DATA, 89, -135, -15, -16294, 156, -719, , , , , 
926418.0, IMU_DATA, 77, -110, -4, -16226, 179, -721, , , , , 
931218.0, IMU_DATA, 87, -118, -7, -16248, 157, -729, , , , , 
936018.0, IMU_DATA, 90, -117, -5, -16275, 148, -714, , , , , 
940818.0, IMU_DATA, 70, -116, -3, -16260, 171, -724, , , , , 
945618.0, IMU_DATA, 59, -120, -12, -16262, 164, -719, , , , , 
950418.0, IMU_DATA, 64, -112, -19, -16251, 150, -708, , , , , 
955218.0, IMU_DATA, 84, -110, -13, -16260, 156, -722, , , , , 
960018.0, IMU_DATA, 99, -119, -17, -16272, 154, -726, , , , , 
964818.0, IMU_DATA, 88, -119, -26, -16252, 159, -728, , , , , 
969618.0, IMU_DATA, 70, -107, -22, -16266, 157, -722, , , , , 
974418.0, IMU_DATA, 69, -95, -7, -16244, 132, -733, , , , , 
922530, IMG_DATA, , , , , , , , , , Image_00009 
979218.0, IMU_DATA, 72, -101, -1, -16243, 152, -728, , , , , 
984018.0, IMU_DATA, 78, -104, 5, -16276, 142, -727, , , , , 
988818.0, IMU_DATA, 107, -126, 12, -16245, 159, -729, , , , , 
993618.0, IMU_DATA, 117, -142, 22, -16254, 159, -732, , , , , 
998418.0, IMU_DATA, 110, -148, 28, -16268, 156, -726, , , , , 
1.00322e+06, IMU_DATA, 94, -148, 24, -16254, 151, -728, , , , , 
1.00802e+06, IMU_DATA, 78, -146, 16, -16260, 161, -718, , , , , 
1.01282e+06, IMU_DATA, 80, -149, 7, -16257, 145, -713, , , , , 
1.01762e+06, IMU_DATA, 93, -138, -3, -16253, 152, -705, , , , , 
1.02242e+06, IMU_DATA, 109, -134, -10, -16263, 143, -722, , , , , 
1.02722e+06, IMU_DATA, 109, -131, -11, -16245, 156, -745, , , , , 
1.03202e+06, IMU_DATA, 89, -119, -26, -16264, 147, -748, , , , , 
1.03682e+06, IMU_DATA, 103, -143, -46, -16262, 156, -760, , , , , 
1.04162e+06, IMU_DATA, 128, -176, -49, -16248, 112, -766, , , , , 
1.04642e+06, IMU_DATA, 123, -160, -34, -16272, 155, -731, , , , , 
1.05122e+06, IMU_DATA, 99, -151, -28, -16264, 181, -727, , , , , 
1.05602e+06, IMU_DATA, 94, -167, -34, -16251, 160, -721, , , , , 
1.06082e+06, IMU_DATA, 102, -187, -41, -16252, 146, -755, , , , , 
1.06562e+06, IMU_DATA, 113, -212, -50, -16258, 138, -720, , , , , 
1.07042e+06, IMU_DATA, 105, -207, -54, -16263, 141, -736, , , , , 
1.07522e+06, IMU_DATA, 83, -192, -49, -16270, 152, -719, , , , , 
1.08002e+06, IMU_DATA, 87, -184, -37, -16259, 173, -733, , , , , 
1022543, IMG_DATA, , , , , , , , , , Image_00010 
1.08482e+06, IMU_DATA, 93, -161, -52, -16244, 179, -729, , , , , 
1.08962e+06, IMU_DATA, 84, -136, -84, -16278, 171, -735, , , , , 
1.09442e+06, IMU_DATA, 105, -139, -109, -16276, 184, -732, , , , , 
1.09922e+06, IMU_DATA, 121, -136, -119, -16260, 182, -744, , , , , 
1.10402e+06, IMU_DATA, 108, -136, -117, -16269, 158, -745, , , , , 
1.10882e+06, IMU_DATA, 95, -150, -117, -16261, 156, -755, , , , , 
1.11362e+06, IMU_DATA, 94, -160, -106, -16268, 152, -739, , , , , 
1.11842e+06, IMU_DATA, 102, -156, -96, -16277, 124, -744, , , , , 
1.12322e+06, IMU_DATA, 121, -168, -99, -16266, 126, -723, , , , , 
1.12802e+06, IMU_DATA, 110, -155, -115, -16248, 138, -714, , , , , 
1.13282e+06, IMU_DATA, 88, -136, -134, -16255, 117, -733, , , , , 
1.13762e+06, IMU_DATA, 92, -149, -142, -16262, 119, -727, , , , , 
1.14242e+06, IMU_DATA, 121, -173, -135, -16255, 114, -715, , , , , 
1.14722e+06, IMU_DATA, 135, -184, -120, -16269, 121, -715, , , , , 
1.15202e+06, IMU_DATA, 117, -176, -93, -16257, 124, -726, , , , , 
1.15682e+06, IMU_DATA, 97, -189, -71, -16280, 126, -725, , , , , 
1.16162e+06, IMU_DATA, 102, -210, -51, -16294, 124, -724, , , , , 
1.16642e+06, IMU_DATA, 93, -181, -16, -16232, 133, -733, , , , , 
1.17122e+06, IMU_DATA, 94, -177, -4, -16266, 136, -718, , , , , 
1.17602e+06, IMU_DATA, 93, -168, -13, -16285, 136, -754, , , , , 
1.18082e+06, IMU_DATA, 97, -165, -20, -16267, 162, -735, , , , , 
1.18562e+06, IMU_DATA, 97, -151, -18, -16255, 155, -736, , , , , 
1122540, IMG_DATA, , , , , , , , , , Image_00011 
1.19042e+06, IMU_DATA, 100, -130, -12, -16280, 168, -714, , , , , 
1.19522e+06, IMU_DATA, 93, -108, -20, -16270, 146, -734, , , , , 
1.20002e+06, IMU_DATA, 101, -112, -39, -16267, 157, -710, , , , , 
1.20482e+06, IMU_DATA, 109, -129, -46, -16247, 154, -716, , , , , 
1.20962e+06, IMU_DATA, 112, -134, -50, -16253, 174, -702, , , , , 
1.21442e+06, IMU_DATA, 107, -121, -72, -16282, 152, -734, , , , , 
1.21922e+06, IMU_DATA, 99, -111, -93, -16240, 160, -733, , , , , 
1.22402e+06, IMU_DATA, 99, -112, -86, -16275, 157, -715, , , , , 
1.22882e+06, IMU_DATA, 107, -135, -74, -16256, 149, -748, , , , , 
1.23362e+06, IMU_DATA, 120, -168, -69, -16266, 148, -727, , , , , 
1.23842e+06, IMU_DATA, 124, -193, -63, -16270, 139, -721, , , , , 
1.24322e+06, IMU_DATA, 116, -166, -65, -16256, 135, -724, , , , , 
1.24802e+06, IMU_DATA, 110, -146, -65, -16273, 120, -746, , , , , 
1.25282e+06, IMU_DATA, 96, -141, -62, -16261, 153, -734, , , , , 
1.25762e+06, IMU_DATA, 91, -142, -55, -16275, 124, -730, , , , , 
1.26242e+06, IMU_DATA, 101, -131, -42, -16256, 140, -703, , , , , 
1.26722e+06, IMU_DATA, 102, -127, -15, -16257, 164, -725, , , , , 
1.27202e+06, IMU_DATA, 102, -135, 16, -16272, 154, -734, , , , , 
1.27682e+06, IMU_DATA, 109, -141, 18, -16267, 148, -726, , , , , 
1.28162e+06, IMU_DATA, 120, -154, 3, -16264, 137, -720, , , , , 
1.28642e+06, IMU_DATA, 125, -158, -9, -16277, 138, -732, , , , , 
1.29122e+06, IMU_DATA, 119, -134, 5, -16275, 146, -739, , , , , 
1222534, IMG_DATA, , , , , , , , , , Image_00012 
1.29602e+06, IMU_DATA, 102, -115, 21, -16287, 149, -756, , , , , 
1.30082e+06, IMU_DATA, 105, -123, 31, -16272, 149, -740, , , , , 
1.30562e+06, IMU_DATA, 108, -133, 39, -16268, 168, -732, , , , , 
1.31042e+06, IMU_DATA, 116, -126, 28, -16270, 158, -732, , , , , 
1.31522e+06, IMU_DATA, 116, -129, 9, -16270, 138, -727, , , , , 
1.32002e+06, IMU_DATA, 107, -137, -3, -16254, 151, -726, , , , , 
1.32482e+06, IMU_DATA, 108, -135, -6, -16262, 151, -718, , , , , 
1.32962e+06, IMU_DATA, 108, -132, -7, -16262, 139, -718, , , , , 
1.33442e+06, IMU_DATA, 121, -158, -17, -16258, 151, -712, , , , , 
1.33922e+06, IMU_DATA, 116, -169, -25, -16274, 133, -754, , , , , 
1.34402e+06, IMU_DATA, 101, -145, -33, -16273, 140, -729, , , , , 
1.34882e+06, IMU_DATA, 79, -113, -38, -16249, 111, -734, , , , , 
1.35362e+06, IMU_DATA, 78, -109, -53, -16250, 130, -719, , , , , 
1.35842e+06, IMU_DATA, 89, -125, -58, -16282, 128, -721, , , , , 
1.36322e+06, IMU_DATA, 98, -133, -65, -16274, 136, -727, , , , , 
1.36802e+06, IMU_DATA, 96, -139, -70, -16297, 118, -718, , , , , 
1.37282e+06, IMU_DATA, 97, -146, -72, -16254, 133, -691, , , , , 
1.37762e+06, IMU_DATA, 103, -146, -60, -16257, 157, -702, , , , , 
1.38242e+06, IMU_DATA, 116, -155, -54, -16257, 118, -713, , , , , 
1.38722e+06, IMU_DATA, 125, -171, -35, -16256, 136, -700, , , , , 
1.39202e+06, IMU_DATA, 111, -166, -1, -16266, 133, -701, , , , , 
1.39682e+06, IMU_DATA, 95, -157, 25, -16260, 154, -705, , , , , 
1322531, IMG_DATA, , , , , , , , , , Image_00013 
1.40162e+06, IMU_DATA, 92, -125, 34, -16277, 142, -725, , , , , 
1.40642e+06, IMU_DATA, 92, -105, 41, -16272, 148, -736, , , , , 
1.41122e+06, IMU_DATA, 83, -108, 57, -16245, 153, -746, , , , , 
1.41602e+06, IMU_DATA, 88, -106, 64, -16268, 134, -756, , , , , 
1.42082e+06, IMU_DATA, 98, -101, 62, -16271, 157, -770, , , , , 
1.42562e+06, IMU_DATA, 109, -101, 54, -16258, 150, -730, , , , , 
1.43042e+06, IMU_DATA, 107, -93, 33, -16261, 195, -741, , , , , 
1.43522e+06, IMU_DATA, 104, -92, 16, -16257, 172, -744, , , , , 
1.44002e+06, IMU_DATA, 98, -91, 5, -16237, 183, -743, , , , , 
1.44482e+06, IMU_DATA, 82, -87, -9, -16249, 186, -742, , , , , 
1.44962e+06, IMU_DATA, 68, -83, -29, -16247, 173, -737, , , , , 
1.45442e+06, IMU_DATA, 73, -94, -51, -16240, 187, -728, , , , , 
1.45922e+06, IMU_DATA, 93, -108, -75, -16269, 163, -722, , , , , 
1.46402e+06, IMU_DATA, 89, -123, -98, -16278, 148, -711, , , , , 
1.46882e+06, IMU_DATA, 81, -141, -110, -16276, 132, -720, , , , , 
1.47362e+06, IMU_DATA, 93, -148, -112, -16279, 126, -736, , , , , 
1.47842e+06, IMU_DATA, 111, -163, -113, -16278, 117, -720, , , , , 
1.48322e+06, IMU_DATA, 101, -158, -117, -16272, 142, -711, , , , , 
1.48802e+06, IMU_DATA, 95, -162, -111, -16284, 122, -702, , , , , 
1.49282e+06, IMU_DATA, 114, -187, -102, -16279, 108, -718, , , , , 
1.49762e+06, IMU_DATA, 115, -176, -91, -16274, 123, -730, , , , , 
1.50242e+06, IMU_DATA, 103, -154, -82, -16279, 131, -730, , , , , 
1422516, IMG_DATA, , , , , , , , , , Image_00014 
1.50722e+06, IMU_DATA, 95, -139, -77, -16272, 136, -731, , , , , 
1.51202e+06, IMU_DATA, 77, -147, -76, -16252, 148, -735, , , , , 
1.51682e+06, IMU_DATA, 84, -174, -75, -16240, 130, -708, , , , , 
1.52162e+06, IMU_DATA, 95, -172, -59, -16279, 107, -729, , , , , 
1.52642e+06, IMU_DATA, 87, -159, -35, -16258, 123, -724, , , , , 
1.53122e+06, IMU_DATA, 94, -157, 4, -16263, 118, -743, , , , , 
1.53602e+06, IMU_DATA, 107, -180, 49, -16260, 134, -720, , , , , 
1.54082e+06, IMU_DATA, 107, -204, 85, -16260, 141, -700, , , , , 
1.54562e+06, IMU_DATA, 106, -213, 92, -16271, 129, -706, , , , , 
1.55042e+06, IMU_DATA, 108, -190, 96, -16241, 135, -708, , , , , 
1.55522e+06, IMU_DATA, 107, -139, 115, -16272, 151, -740, , , , , 
1.56002e+06, IMU_DATA, 105, -111, 114, -16266, 154, -747, , , , , 
1.56482e+06, IMU_DATA, 112, -132, 101, -16261, 171, -738, , , , , 
1.56962e+06, IMU_DATA, 110, -142, 97, -16248, 161, -761, , , , , 
1.57442e+06, IMU_DATA, 100, -130, 99, -16258, 178, -765, , , , , 
1.57922e+06, IMU_DATA, 93, -122, 93, -16272, 178, -739, , , , , 
1.58402e+06, IMU_DATA, 81, -117, 75, -16249, 165, -737, , , , , 
1.58882e+06, IMU_DATA, 84, -118, 49, -16242, 160, -721, , , , , 
1.59362e+06, IMU_DATA, 91, -130, 29, -16256, 184, -728, , , , , 
1.59842e+06, IMU_DATA, 101, -160, 3, -16279, 161, -746, , , , , 
1.60322e+06, IMU_DATA, 96, -179, -30, -16265, 153, -726, , , , , 
1.60802e+06, IMU_DATA, 95, -165, -55, -16252, 158, -744, , , , , 
1522520, IMG_DATA, , , , , , , , , , Image_00015 
1.61282e+06, IMU_DATA, 85, -158, -87, -16267, 165, -721, , , , , 
1.61762e+06, IMU_DATA, 70, -157, -114, -16270, 147, -723, , , , , 
1.62242e+06, IMU_DATA, 81, -154, -119, -16264, 148, -738, , , , , 
1.62722e+06, IMU_DATA, 103, -170, -100, -16257, 137, -746, , , , , 
1.63202e+06, IMU_DATA, 114, -189, -61, -16276, 132, -728, , , , , 
1.63682e+06, IMU_DATA, 107, -211, -27, -16264, 137, -687, , , , , 
1.64162e+06, IMU_DATA, 96, -216, -27, -16240, 159, -714, , , , , 
1.64642e+06, IMU_DATA, 92, -202, -39, -16262, 140, -700, , , , , 
1.65122e+06, IMU_DATA, 105, -186, -57, -16255, 143, -741, , , , , 
1.65602e+06, IMU_DATA, 130, -190, -70, -16271, 130, -697, , , , , 
1.66082e+06, IMU_DATA, 124, -174, -52, -16283, 142, -725, , , , , 
1.66562e+06, IMU_DATA, 94, -143, -26, -16275, 127, -720, , , , , 
