Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
16, IMG_DATA, , , , , , , , , , Image_00000 
8.24346e+06, IMU_DATA, 119, -172, -19, 1361, 16237, -747, , , , , 
8.24826e+06, IMU_DATA, 122, -159, -21, 1374, 16214, -745, , , , , 
8.25306e+06, IMU_DATA, 103, -124, -10, 1385, 16232, -743, , , , , 
7815579, IMG_DATA, , , , , , , , , , Image_00078 
8.25786e+06, IMU_DATA, 85, -104, -6, 1356, 16227, -738, , , , , 
8.26266e+06, IMU_DATA, 97, -130, -15, 1374, 16215, -740, , , , , 
8.26746e+06, IMU_DATA, 103, -150, -16, 1364, 16225, -754, , , , , 
8.27226e+06, IMU_DATA, 105, -148, 0, 1364, 16220, -733, , , , , 
8.27706e+06, IMU_DATA, 113, -144, 2, 1372, 16224, -731, , , , , 
8.28186e+06, IMU_DATA, 120, -142, 1, 1354, 16208, -746, , , , , 
8.28666e+06, IMU_DATA, 117, -145, -9, 1364, 16239, -732, , , , , 
8.29146e+06, IMU_DATA, 117, -145, -13, 1364, 16242, -752, , , , , 
8.29626e+06, IMU_DATA, 113, -141, -18, 1352, 16235, -748, , , , , 
8.30106e+06, IMU_DATA, 104, -139, -20, 1384, 16225, -756, , , , , 
8.30586e+06, IMU_DATA, 98, -138, -23, 1340, 16221, -740, , , , , 
8.31066e+06, IMU_DATA, 114, -144, -15, 1363, 16230, -778, , , , , 
8.31546e+06, IMU_DATA, 115, -156, -11, 1326, 16205, -762, , , , , 
8.32026e+06, IMU_DATA, 101, -152, -15, 1370, 16225, -754, , , , , 
8.32506e+06, IMU_DATA, 87, -128, -7, 1354, 16205, -731, , , , , 
8.32986e+06, IMU_DATA, 87, -97, -5, 1357, 16229, -745, , , , , 
8.33466e+06, IMU_DATA, 76, -92, -6, 1360, 16222, -760, , , , , 
8.33946e+06, IMU_DATA, 76, -96, -12, 1362, 16244, -750, , , , , 
8.34426e+06, IMU_DATA, 78, -110, -17, 1343, 16216, -743, , , , , 
8.34906e+06, IMU_DATA, 85, -122, -12, 1351, 16231, -769, , , , , 
8.35386e+06, IMU_DATA, 112, -124, -4, 1390, 16214, -764, , , , , 
8.35866e+06, IMU_DATA, 127, -130, -12, 1375, 16222, -762, , , , , 
7915592, IMG_DATA, , , , , , , , , , Image_00079 
8.36346e+06, IMU_DATA, 109, -135, -20, 1355, 16243, -733, , , , , 
8.36826e+06, IMU_DATA, 98, -155, -11, 1342, 16215, -761, , , , , 
8.37306e+06, IMU_DATA, 93, -156, -11, 1348, 16228, -745, , , , , 
8.37786e+06, IMU_DATA, 102, -132, -13, 1345, 16226, -743, , , , , 
8.38266e+06, IMU_DATA, 107, -132, -10, 1370, 16241, -724, , , , , 
8.38746e+06, IMU_DATA, 103, -148, -9, 1363, 16216, -732, , , , , 
8.39226e+06, IMU_DATA, 102, -144, -10, 1346, 16211, -736, , , , , 
8.39706e+06, IMU_DATA, 97, -129, -10, 1347, 16237, -733, , , , , 
8.40186e+06, IMU_DATA, 79, -113, -9, 1370, 16220, -730, , , , , 
8.40666e+06, IMU_DATA, 63, -93, -5, 1347, 16237, -722, , , , , 
8.41146e+06, IMU_DATA, 70, -109, -7, 1354, 16232, -723, , , , , 
8.41626e+06, IMU_DATA, 104, -138, -12, 1371, 16226, -738, , , , , 
8.42106e+06, IMU_DATA, 143, -174, -26, 1368, 16224, -729, , , , , 
8.42586e+06, IMU_DATA, 146, -176, -16, 1357, 16238, -739, , , , , 
8.43066e+06, IMU_DATA, 148, -170, 4, 1354, 16228, -757, , , , , 
8.43546e+06, IMU_DATA, 115, -136, 11, 1380, 16204, -761, , , , , 
8.44026e+06, IMU_DATA, 87, -115, 4, 1375, 16228, -743, , , , , 
8.44506e+06, IMU_DATA, 78, -103, -9, 1361, 16228, -752, , , , , 
8.44986e+06, IMU_DATA, 82, -110, -26, 1374, 16222, -739, , , , , 
8.45466e+06, IMU_DATA, 97, -113, -8, 1356, 16224, -767, , , , , 
8.45946e+06, IMU_DATA, 109, -129, 2, 1377, 16231, -748, , , , , 
8.46426e+06, IMU_DATA, 106, -138, -12, 1370, 16216, -766, , , , , 
8015587, IMG_DATA, , , , , , , , , , Image_00080 
8.46906e+06, IMU_DATA, 94, -129, -25, 1353, 16231, -757, , , , , 
8.47386e+06, IMU_DATA, 101, -130, -28, 1367, 16222, -741, , , , , 
8.47866e+06, IMU_DATA, 116, -126, -17, 1373, 16230, -742, , , , , 
8.48346e+06, IMU_DATA, 118, -140, -12, 1358, 16228, -749, , , , , 
8.48826e+06, IMU_DATA, 116, -157, -21, 1341, 16218, -738, , , , , 
8.49306e+06, IMU_DATA, 116, -163, -23, 1330, 16210, -740, , , , , 
8.49786e+06, IMU_DATA, 113, -148, -21, 1347, 16236, -745, , , , , 
8.50266e+06, IMU_DATA, 102, -140, -14, 1350, 16222, -748, , , , , 
8.50746e+06, IMU_DATA, 103, -151, -15, 1354, 16224, -738, , , , , 
8.51226e+06, IMU_DATA, 109, -157, -29, 1340, 16206, -736, , , , , 
8.51706e+06, IMU_DATA, 127, -157, -29, 1351, 16232, -757, , , , , 
8.52186e+06, IMU_DATA, 134, -152, -18, 1362, 16250, -747, , , , , 
8.52666e+06, IMU_DATA, 130, -140, -12, 1366, 16226, -752, , , , , 
8.53146e+06, IMU_DATA, 117, -123, -13, 1360, 16216, -750, , , , , 
8.53626e+06, IMU_DATA, 98, -120, -10, 1361, 16238, -768, , , , , 
8.54106e+06, IMU_DATA, 89, -117, -6, 1349, 16220, -738, , , , , 
8.54586e+06, IMU_DATA, 85, -106, -6, 1346, 16217, -738, , , , , 
8.55066e+06, IMU_DATA, 61, -94, -10, 1363, 16215, -740, , , , , 
8.55546e+06, IMU_DATA, 63, -97, -1, 1362, 16218, -752, , , , , 
8.56026e+06, IMU_DATA, 73, -87, 2, 1362, 16224, -736, , , , , 
8.56506e+06, IMU_DATA, 71, -103, -9, 1366, 16209, -745, , , , , 
8.56986e+06, IMU_DATA, 87, -122, -17, 1371, 16224, -745, , , , , 
8115577, IMG_DATA, , , , , , , , , , Image_00081 
8.57466e+06, IMU_DATA, 85, -122, -20, 1368, 16210, -736, , , , , 
8.57946e+06, IMU_DATA, 100, -114, -27, 1360, 16219, -754, , , , , 
8.58426e+06, IMU_DATA, 131, -129, -28, 1368, 16223, -752, , , , , 
8.58906e+06, IMU_DATA, 116, -145, -31, 1357, 16224, -753, , , , , 
8.59386e+06, IMU_DATA, 83, -139, -31, 1343, 16201, -748, , , , , 
8.59866e+06, IMU_DATA, 103, -141, -32, 1346, 16230, -745, , , , , 
8.60346e+06, IMU_DATA, 126, -144, -25, 1353, 16225, -740, , , , , 
8.60826e+06, IMU_DATA, 113, -142, -11, 1358, 16221, -746, , , , , 
8.61306e+06, IMU_DATA, 108, -145, -9, 1355, 16227, -752, , , , , 
8.61786e+06, IMU_DATA, 112, -170, -12, 1366, 16225, -748, , , , , 
8.62266e+06, IMU_DATA, 110, -164, -11, 1350, 16228, -728, , , , , 
8.62746e+06, IMU_DATA, 97, -141, -12, 1359, 16230, -736, , , , , 
8.63226e+06, IMU_DATA, 80, -121, -11, 1345, 16227, -759, , , , , 
8.63706e+06, IMU_DATA, 73, -122, -11, 1355, 16236, -743, , , , , 
8.64186e+06, IMU_DATA, 82, -140, -6, 1403, 16215, -754, , , , , 
8.64666e+06, IMU_DATA, 90, -132, -3, 1357, 16210, -738, , , , , 
8.65146e+06, IMU_DATA, 93, -118, -10, 1356, 16233, -756, , , , , 
8.65626e+06, IMU_DATA, 107, -139, -6, 1353, 16220, -738, , , , , 
8.66106e+06, IMU_DATA, 115, -137, 7, 1347, 16192, -742, , , , , 
8.66586e+06, IMU_DATA, 96, -113, 11, 1355, 16230, -737, , , , , 
8.67066e+06, IMU_DATA, 76, -110, 10, 1344, 16221, -739, , , , , 
8.67546e+06, IMU_DATA, 75, -109, -1, 1370, 16228, -779, , , , , 
8215594, IMG_DATA, , , , , , , , , , Image_00082 
8.68026e+06, IMU_DATA, 82, -124, -13, 1359, 16212, -764, , , , , 
8.68506e+06, IMU_DATA, 119, -157, -24, 1335, 16224, -760, , , , , 
8.68986e+06, IMU_DATA, 122, -149, -8, 1341, 16233, -742, , , , , 
8.69466e+06, IMU_DATA, 105, -134, -7, 1356, 16218, -726, , , , , 
8.69946e+06, IMU_DATA, 106, -134, -15, 1362, 16215, -740, , , , , 
8.70426e+06, IMU_DATA, 109, -143, -20, 1354, 16226, -762, , , , , 
8.70906e+06, IMU_DATA, 112, -152, -16, 1362, 16220, -750, , , , , 
8.71386e+06, IMU_DATA, 114, -154, -15, 1343, 16226, -742, , , , , 
8.71866e+06, IMU_DATA, 125, -151, -19, 1366, 16232, -748, , , , , 
8.72346e+06, IMU_DATA, 120, -153, -17, 1355, 16208, -739, , , , , 
8.72826e+06, IMU_DATA, 93, -146, -4, 1352, 16209, -725, , , , , 
8.73306e+06, IMU_DATA, 84, -126, 7, 1335, 16225, -726, , , , , 
8.73786e+06, IMU_DATA, 97, -115, 10, 1338, 16210, -742, , , , , 
8.74266e+06, IMU_DATA, 110, -124, 2, 1365, 16232, -738, , , , , 
8.74746e+06, IMU_DATA, 111, -130, -2, 1368, 16226, -743, , , , , 
8.75226e+06, IMU_DATA, 121, -129, 2, 1355, 16238, -743, , , , , 
8.75706e+06, IMU_DATA, 113, -125, 6, 1371, 16227, -747, , , , , 
8.76186e+06, IMU_DATA, 100, -119, -12, 1358, 16238, -750, , , , , 
8.76666e+06, IMU_DATA, 110, -139, -31, 1356, 16235, -737, , , , , 
8.77146e+06, IMU_DATA, 133, -167, -28, 1351, 16224, -757, , , , , 
8.77626e+06, IMU_DATA, 115, -153, -15, 1354, 16246, -749, , , , , 
8.78106e+06, IMU_DATA, 101, -131, -19, 1371, 16208, -738, , , , , 
8315573, IMG_DATA, , , , , , , , , , Image_00083 
8.78586e+06, IMU_DATA, 84, -110, -21, 1359, 16230, -742, , , , , 
8.79066e+06, IMU_DATA, 81, -102, -9, 1354, 16214, -758, , , , , 
8.79546e+06, IMU_DATA, 87, -117, -8, 1357, 16213, -753, , , , , 
8.80026e+06, IMU_DATA, 96, -134, -22, 1360, 16216, -753, , , , , 
8.80506e+06, IMU_DATA, 89, -139, -28, 1332, 16239, -762, , , , , 
8.80986e+06, IMU_DATA, 89, -129, -24, 1355, 16213, -752, , , , , 
8.81466e+06, IMU_DATA, 93, -134, -16, 1362, 16223, -744, , , , , 
8.81946e+06, IMU_DATA, 100, -152, -13, 1344, 16212, -736, , , , , 
8.82426e+06, IMU_DATA, 106, -164, -22, 1342, 16230, -742, , , , , 
8.82906e+06, IMU_DATA, 112, -165, -12, 1338, 16215, -727, , , , , 
8.83386e+06, IMU_DATA, 103, -136, -2, 1339, 16229, -762, , , , , 
8.83866e+06, IMU_DATA, 94, -123, -2, 1356, 16226, -746, , , , , 
8.84346e+06, IMU_DATA, 71, -124, -1, 1369, 16225, -748, , , , , 
8.84826e+06, IMU_DATA, 59, -116, -8, 1370, 16235, -765, , , , , 
8.85306e+06, IMU_DATA, 85, -132, -15, 1349, 16236, -746, , , , , 
8.85786e+06, IMU_DATA, 138, -176, -23, 1364, 16232, -744, , , , , 
8.86266e+06, IMU_DATA, 134, -169, -28, 1380, 16233, -728, , , , , 
8.86746e+06, IMU_DATA, 103, -141, -24, 1369, 16226, -731, , , , , 
8.87226e+06, IMU_DATA, 91, -146, -25, 1332, 16212, -748, , , , , 
8.87706e+06, IMU_DATA, 112, -152, -25, 1369, 16216, -736, , , , , 
8.88186e+06, IMU_DATA, 115, -133, -25, 1340, 16222, -748, , , , , 
8.88666e+06, IMU_DATA, 96, -126, -19, 1353, 16224, -737, , , , , 
8415594, IMG_DATA, , , , , , , , , , Image_00084 
8.89146e+06, IMU_DATA, 90, -122, -10, 1355, 16235, -744, , , , , 
8.89626e+06, IMU_DATA, 103, -136, -14, 1335, 16215, -762, , , , , 
8.90106e+06, IMU_DATA, 120, -158, -20, 1350, 16212, -766, , , , , 
8.90586e+06, IMU_DATA, 123, -164, -22, 1366, 16222, -759, , , , , 
8.91066e+06, IMU_DATA, 116, -161, -20, 1349, 16225, -753, , , , , 
8.91546e+06, IMU_DATA, 110, -146, -20, 1367, 16235, -768, , , , , 
8.92026e+06, IMU_DATA, 117, -141, -24, 1361, 16231, -742, , , , , 
8.92506e+06, IMU_DATA, 121, -151, -21, 1343, 16219, -717, , , , , 
8.92986e+06, IMU_DATA, 132, -174, -17, 1382, 16226, -745, , , , , 
8.93466e+06, IMU_DATA, 125, -166, -4, 1375, 16214, -738, , , , , 
8.93946e+06, IMU_DATA, 117, -156, -7, 1363, 16222, -766, , , , , 
8.94426e+06, IMU_DATA, 120, -181, -16, 1370, 16228, -734, , , , , 
8.94906e+06, IMU_DATA, 124, -182, -21, 1376, 16225, -755, , , , , 
8.95386e+06, IMU_DATA, 104, -152, -17, 1352, 16227, -742, , , , , 
8.95866e+06, IMU_DATA, 103, -141, -17, 1352, 16218, -742, , , , , 
8.96346e+06, IMU_DATA, 106, -138, -20, 1350, 16202, -756, , , , , 
8.96826e+06, IMU_DATA, 94, -118, -12, 1374, 16225, -771, , , , , 
8.97306e+06, IMU_DATA, 89, -120, -5, 1344, 16211, -719, , , , , 
8.97786e+06, IMU_DATA, 112, -138, 1, 1375, 16244, -750, , , , , 
8.98266e+06, IMU_DATA, 106, -143, -3, 1372, 16233, -746, , , , , 
8.98746e+06, IMU_DATA, 81, -129, 1, 1363, 16210, -762, , , , , 
8.99226e+06, IMU_DATA, 77, -101, -4, 1370, 16228, -740, , , , , 
8515573, IMG_DATA, , , , , , , , , , Image_00085 
8.99706e+06, IMU_DATA, 87, -84, -13, 1360, 16251, -757, , , , , 
9.00186e+06, IMU_DATA, 81, -112, -19, 1358, 16216, -741, , , , , 
9.00666e+06, IMU_DATA, 79, -153, -21, 1354, 16225, -757, , , , , 
9.01146e+06, IMU_DATA, 96, -158, -20, 1353, 16228, -733, , , , , 
9.01626e+06, IMU_DATA, 112, -140, -17, 1360, 16205, -743, , , , , 
9.02106e+06, IMU_DATA, 119, -137, -8, 1351, 16214, -760, , , , , 
9.02586e+06, IMU_DATA, 123, -142, -2, 1350, 16224, -750, , , , , 
9.03066e+06, IMU_DATA, 115, -139, -12, 1371, 16233, -752, , , , , 
9.03546e+06, IMU_DATA, 101, -137, -18, 1379, 16222, -747, , , , , 
9.04026e+06, IMU_DATA, 85, -131, -9, 1366, 16232, -726, , , , , 
9.04506e+06, IMU_DATA, 85, -127, -5, 1370, 16232, -741, , , , , 
9.04986e+06, IMU_DATA, 98, -136, -9, 1357, 16222, -744, , , , , 
9.05466e+06, IMU_DATA, 112, -158, -7, 1349, 16208, -745, , , , , 
9.05946e+06, IMU_DATA, 116, -170, -10, 1360, 16224, -758, , , , , 
9.06426e+06, IMU_DATA, 118, -175, -16, 1374, 16217, -763, , , , , 
9.06906e+06, IMU_DATA, 129, -174, -18, 1352, 16217, -757, , , , , 
9.07386e+06, IMU_DATA, 141, -175, -26, 1356, 16221, -759, , , , , 
9.07866e+06, IMU_DATA, 108, -133, -20, 1340, 16195, -755, , , , , 
9.08346e+06, IMU_DATA, 93, -100, 2, 1370, 16240, -733, , , , , 
9.08826e+06, IMU_DATA, 105, -99, 9, 1342, 16222, -730, , , , , 
9.09306e+06, IMU_DATA, 98, -102, -9, 1346, 16224, -732, , , , , 
9.09786e+06, IMU_DATA, 75, -112, -18, 1338, 16238, -712, , , , , 
8615598, IMG_DATA, , , , , , , , , , Image_00086 
9.10266e+06, IMU_DATA, 79, -132, -28, 1327, 16216, -752, , , , , 
9.10746e+06, IMU_DATA, 87, -134, -17, 1346, 16236, -755, , , , , 
9.11226e+06, IMU_DATA, 101, -154, -8, 1336, 16210, -736, , , , , 
9.11706e+06, IMU_DATA, 120, -156, -4, 1359, 16226, -750, , , , , 
9.12186e+06, IMU_DATA, 132, -142, -6, 1369, 16222, -748, , , , , 
9.12666e+06, IMU_DATA, 122, -125, -6, 1352, 16231, -745, , , , , 
9.13146e+06, IMU_DATA, 121, -126, -10, 1350, 16218, -759, , , , , 
9.13626e+06, IMU_DATA, 125, -136, -15, 1345, 16233, -733, , , , , 
9.14106e+06, IMU_DATA, 123, -160, -12, 1342, 16230, -737, , , , , 
9.14586e+06, IMU_DATA, 123, -153, -12, 1360, 16234, -745, , , , , 
9.15066e+06, IMU_DATA, 104, -124, -8, 1353, 16220, -759, , , , , 
9.15546e+06, IMU_DATA, 87, -112, -6, 1362, 16228, -754, , , , , 
9.16026e+06, IMU_DATA, 87, -110, -15, 1358, 16221, -742, , , , , 
9.16506e+06, IMU_DATA, 100, -118, -19, 1340, 16216, -743, , , , , 
9.16986e+06, IMU_DATA, 103, -108, -10, 1348, 16211, -749, , , , , 
9.17466e+06, IMU_DATA, 83, -107, -12, 1362, 16231, -736, , , , , 
9.17946e+06, IMU_DATA, 79, -110, -4, 1356, 16222, -761, , , , , 
9.18426e+06, IMU_DATA, 92, -108, 6, 1366, 16218, -732, , , , , 
9.18906e+06, IMU_DATA, 101, -107, 6, 1350, 16228, -737, , , , , 
9.19386e+06, IMU_DATA, 120, -126, -7, 1353, 16226, -757, , , , , 
9.19866e+06, IMU_DATA, 131, -159, -19, 1360, 16226, -737, , , , , 
9.20346e+06, IMU_DATA, 107, -148, -18, 1357, 16226, -750, , , , , 
8715592, IMG_DATA, , , , , , , , , , Image_00087 
9.20826e+06, IMU_DATA, 81, -124, -14, 1376, 16233, -756, , , , , 
9.21306e+06, IMU_DATA, 82, -122, -19, 1356, 16226, -743, , , , , 
9.21786e+06, IMU_DATA, 101, -140, -30, 1362, 16231, -754, , , , , 
9.22266e+06, IMU_DATA, 113, -143, -25, 1368, 16230, -750, , , , , 
9.22746e+06, IMU_DATA, 108, -138, -18, 1353, 16216, -756, , , , , 
9.23226e+06, IMU_DATA, 112, -132, -9, 1355, 16222, -761, , , , , 
9.23706e+06, IMU_DATA, 113, -144, -13, 1354, 16226, -761, , , , , 
9.24186e+06, IMU_DATA, 118, -151, -24, 1349, 16226, -750, , , , , 
9.24666e+06, IMU_DATA, 105, -138, -29, 1371, 16216, -743, , , , , 
9.25146e+06, IMU_DATA, 100, -121, -26, 1362, 16216, -748, , , , , 
9.25626e+06, IMU_DATA, 95, -108, -21, 1332, 16207, -757, , , , , 
9.26106e+06, IMU_DATA, 98, -105, -22, 1347, 16228, -748, , , , , 
9.26586e+06, IMU_DATA, 104, -113, -21, 1379, 16226, -754, , , , , 
9.27066e+06, IMU_DATA, 115, -130, -16, 1356, 16225, -746, , , , , 
9.27546e+06, IMU_DATA, 123, -136, -14, 1374, 16204, -734, , , , , 
9.28026e+06, IMU_DATA, 125, -133, -14, 1349, 16214, -757, , , , , 
9.28506e+06, IMU_DATA, 124, -147, -25, 1373, 16202, -745, , , , , 
9.28986e+06, IMU_DATA, 123, -153, -20, 1362, 16224, -755, , , , , 
9.29466e+06, IMU_DATA, 119, -160, -6, 1359, 16223, -746, , , , , 
9.29946e+06, IMU_DATA, 107, -141, -6, 1372, 16239, -749, , , , , 
9.30426e+06, IMU_DATA, 96, -129, -14, 1367, 16252, -758, , , , , 
9.30906e+06, IMU_DATA, 88, -118, -10, 1374, 16242, -750, , , , , 
8815575, IMG_DATA, , , , , , , , , , Image_00088 
9.31386e+06, IMU_DATA, 86, -117, -9, 1386, 16230, -750, , , , , 
9.31866e+06, IMU_DATA, 104, -152, -14, 1380, 16236, -728, , , , , 
9.32346e+06, IMU_DATA, 114, -152, -12, 1354, 16214, -754, , , , , 
9.32826e+06, IMU_DATA, 120, -131, -4, 1344, 16215, -752, , , , , 
9.33306e+06, IMU_DATA, 123, -137, -8, 1365, 16214, -746, , , , , 
9.33786e+06, IMU_DATA, 111, -149, -17, 1355, 16206, -741, , , , , 
9.34266e+06, IMU_DATA, 103, -139, -16, 1357, 16228, -729, , , , , 
9.34746e+06, IMU_DATA, 99, -137, -17, 1361, 16218, -743, , , , , 
9.35226e+06, IMU_DATA, 88, -134, -19, 1364, 16219, -737, , , , , 
9.35706e+06, IMU_DATA, 77, -127, -13, 1354, 16204, -744, , , , , 
9.36186e+06, IMU_DATA, 63, -118, -1, 1355, 16220, -753, , , , , 
9.36666e+06, IMU_DATA, 66, -112, -7, 1359, 16195, -752, , , , , 
9.37146e+06, IMU_DATA, 96, -132, -10, 1360, 16234, -760, , , , , 
9.37626e+06, IMU_DATA, 111, -159, -5, 1372, 16218, -747, , , , , 
9.38106e+06, IMU_DATA, 109, -155, -6, 1381, 16240, -738, , , , , 
9.38586e+06, IMU_DATA, 100, -131, -9, 1335, 16218, -758, , , , , 
9.39066e+06, IMU_DATA, 112, -126, -16, 1354, 16212, -751, , , , , 
9.39546e+06, IMU_DATA, 127, -136, -16, 1348, 16232, -732, , , , , 
9.40026e+06, IMU_DATA, 96, -136, -8, 1359, 16222, -744, , , , , 
9.40506e+06, IMU_DATA, 75, -113, -17, 1366, 16220, -747, , , , , 
9.40986e+06, IMU_DATA, 80, -102, -18, 1351, 16243, -737, , , , , 
9.41466e+06, IMU_DATA, 81, -110, -6, 1360, 16224, -751, , , , , 
8915590, IMG_DATA, , , , , , , , , , Image_00089 
9.41946e+06, IMU_DATA, 90, -118, -5, 1347, 16222, -743, , , , , 
9.42426e+06, IMU_DATA, 98, -125, -11, 1359, 16230, -759, , , , , 
9.42906e+06, IMU_DATA, 111, -145, -10, 1347, 16232, -727, , , , , 
9.43386e+06, IMU_DATA, 111, -159, -12, 1365, 16216, -764, , , , , 
9.43866e+06, IMU_DATA, 99, -159, -16, 1352, 16242, -748, , , , , 
9.44346e+06, IMU_DATA, 89, -154, -8, 1361, 16218, -740, , , , , 
9.44826e+06, IMU_DATA, 96, -144, -8, 1346, 16224, -761, , , , , 
9.45306e+06, IMU_DATA, 110, -136, -14, 1355, 16213, -725, , , , , 
9.45786e+06, IMU_DATA, 118, -140, -12, 1366, 16223, -755, , , , , 
9.46266e+06, IMU_DATA, 124, -150, -12, 1370, 16222, -764, , , , , 
9.46746e+06, IMU_DATA, 116, -150, -9, 1365, 16218, -755, , , , , 
9.47226e+06, IMU_DATA, 111, -147, -1, 1358, 16215, -761, , , , , 
9.47706e+06, IMU_DATA, 121, -136, -9, 1365, 16230, -748, , , , , 
9.48186e+06, IMU_DATA, 128, -128, -15, 1356, 16228, -759, , , , , 
9.48666e+06, IMU_DATA, 111, -126, -12, 1344, 16236, -748, , , , , 
9.49146e+06, IMU_DATA, 89, -119, -6, 1378, 16229, -773, , , , , 
9.49626e+06, IMU_DATA, 93, -136, -4, 1362, 16227, -762, , , , , 
9.50106e+06, IMU_DATA, 104, -146, -4, 1356, 16220, -742, , , , , 
9.50586e+06, IMU_DATA, 101, -119, -5, 1370, 16199, -733, , , , , 
9.51066e+06, IMU_DATA, 100, -111, -7, 1371, 16228, -743, , , , , 
9.51546e+06, IMU_DATA, 96, -122, -19, 1366, 16246, -728, , , , , 
9.52026e+06, IMU_DATA, 80, -118, -20, 1349, 16241, -736, , , , , 
9015586, IMG_DATA, , , , , , , , , , Image_00090 
9.52506e+06, IMU_DATA, 93, -134, -19, 1358, 16216, -750, , , , , 
9.52986e+06, IMU_DATA, 129, -168, -21, 1376, 16228, -747, , , , , 
9.53466e+06, IMU_DATA, 116, -168, -20, 1364, 16216, -753, , , , , 
9.53946e+06, IMU_DATA, 97, -147, -23, 1377, 16228, -742, , , , , 
9.54426e+06, IMU_DATA, 98, -137, -22, 1363, 16227, -747, , , , , 
9.54906e+06, IMU_DATA, 112, -138, -19, 1372, 16210, -772, , , , , 
9.55386e+06, IMU_DATA, 120, -134, -24, 1371, 16237, -750, , , , , 
9.55866e+06, IMU_DATA, 123, -142, -22, 1363, 16223, -748, , , , , 
9.56346e+06, IMU_DATA, 121, -140, -22, 1346, 16219, -756, , , , , 
9.56826e+06, IMU_DATA, 101, -132, -23, 1372, 16221, -724, , , , , 
9.57306e+06, IMU_DATA, 98, -142, -16, 1358, 16214, -751, , , , , 
9.57786e+06, IMU_DATA, 89, -129, -7, 1354, 16226, -753, , , , , 
9.58266e+06, IMU_DATA, 88, -127, -6, 1372, 16226, -770, , , , , 
9.58746e+06, IMU_DATA, 104, -137, -11, 1364, 16224, -772, , , , , 
9.59226e+06, IMU_DATA, 108, -135, -14, 1359, 16228, -762, , , , , 
9.59706e+06, IMU_DATA, 102, -143, -19, 1360, 16220, -755, , , , , 
9.60186e+06, IMU_DATA, 90, -123, -14, 1384, 16214, -764, , , , , 
9.60666e+06, IMU_DATA, 82, -108, 5, 1349, 16218, -755, , , , , 
9.61146e+06, IMU_DATA, 82, -113, -2, 1362, 16224, -738, , , , , 
9.61626e+06, IMU_DATA, 82, -103, -7, 1345, 16206, -740, , , , , 
9.62106e+06, IMU_DATA, 79, -114, -8, 1364, 16218, -762, , , , , 
9.62586e+06, IMU_DATA, 90, -139, -18, 1356, 16222, -761, , , , , 
9115591, IMG_DATA, , , , , , , , , , Image_00091 
9.63066e+06, IMU_DATA, 99, -142, -24, 1365, 16212, -746, , , , , 
9.63546e+06, IMU_DATA, 101, -143, -22, 1360, 16221, -734, , , , , 
9.64026e+06, IMU_DATA, 101, -138, -23, 1335, 16245, -747, , , , , 
9.64506e+06, IMU_DATA, 108, -143, -22, 1349, 16224, -749, , , , , 
9.64986e+06, IMU_DATA, 119, -153, -12, 1360, 16235, -766, , , , , 
9.65466e+06, IMU_DATA, 116, -152, -11, 1354, 16228, -755, , , , , 
9.65946e+06, IMU_DATA, 114, -136, -12, 1362, 16224, -744, , , , , 
9.66426e+06, IMU_DATA, 115, -139, -7, 1361, 16245, -756, , , , , 
9.66906e+06, IMU_DATA, 107, -146, -5, 1363, 16235, -740, , , , , 
9.67386e+06, IMU_DATA, 115, -148, -6, 1368, 16214, -764, , , , , 
9.67866e+06, IMU_DATA, 113, -145, -15, 1363, 16227, -756, , , , , 
9.68346e+06, IMU_DATA, 100, -131, -15, 1379, 16229, -766, , , , , 
9.68826e+06, IMU_DATA, 88, -123, -20, 1359, 16223, -761, , , , , 
9.69306e+06, IMU_DATA, 101, -120, -26, 1353, 16208, -763, , , , , 
9.69786e+06, IMU_DATA, 108, -122, -13, 1381, 16226, -759, , , , , 
9.70266e+06, IMU_DATA, 103, -133, -14, 1345, 16230, -744, , , , , 
9.70746e+06, IMU_DATA, 99, -140, -11, 1344, 16218, -732, , , , , 
9.71226e+06, IMU_DATA, 93, -141, -4, 1359, 16250, -760, , , , , 
9.71706e+06, IMU_DATA, 100, -130, -7, 1334, 16220, -760, , , , , 
9.72186e+06, IMU_DATA, 112, -134, -17, 1348, 16211, -728, , , , , 
9.72666e+06, IMU_DATA, 132, -170, -22, 1361, 16248, -752, , , , , 
9.73146e+06, IMU_DATA, 123, -156, -20, 1353, 16248, -754, , , , , 
9215575, IMG_DATA, , , , , , , , , , Image_00092 
9.73626e+06, IMU_DATA, 110, -138, -23, 1362, 16229, -762, , , , , 
9.74106e+06, IMU_DATA, 97, -123, -22, 1354, 16227, -742, , , , , 
9.74586e+06, IMU_DATA, 108, -131, -23, 1338, 16230, -749, , , , , 
9.75066e+06, IMU_DATA, 116, -150, -19, 1348, 16215, -751, , , , , 
9.75546e+06, IMU_DATA, 115, -152, -16, 1366, 16210, -746, , , , , 
9.76026e+06, IMU_DATA, 114, -151, -15, 1371, 16218, -738, , , , , 
9.76506e+06, IMU_DATA, 96, -147, -9, 1354, 16220, -734, , , , , 
9.76986e+06, IMU_DATA, 95, -143, -13, 1355, 16225, -745, , , , , 
9.77466e+06, IMU_DATA, 122, -171, -20, 1352, 16216, -736, , , , , 
9.77946e+06, IMU_DATA, 129, -164, -17, 1351, 16209, -733, , , , , 
