Timestamp, Data_type, Gyro x, Gyro y, Gyro z, Accel x, Accel y, Accel z, Filter yaw, Filter pitch, Filter roll, Image_name 
17, IMG_DATA, , , , , , , , , , Image_00000 
3.78748e+06, IMU_DATA, 133, -176, -37, 27, 16266, -848, , , , , 
3.79228e+06, IMU_DATA, 121, -152, -27, 17, 16273, -810, , , , , 
3.79708e+06, IMU_DATA, 118, -140, -18, 41, 16292, -834, , , , , 
3.80188e+06, IMU_DATA, 99, -137, -6, 24, 16256, -806, , , , , 
3.80668e+06, IMU_DATA, 88, -147, -3, 32, 16266, -804, , , , , 
3.81148e+06, IMU_DATA, 94, -149, -17, 45, 16272, -802, , , , , 
3.81628e+06, IMU_DATA, 104, -151, -17, 49, 16282, -798, , , , , 
3613182, IMG_DATA, , , , , , , , , , Image_00036 
3.82108e+06, IMU_DATA, 123, -173, -12, 79, 16272, -792, , , , , 
3.82588e+06, IMU_DATA, 133, -184, -12, 100, 16291, -789, , , , , 
3.83068e+06, IMU_DATA, 123, -179, -19, 99, 16268, -778, , , , , 
3.83548e+06, IMU_DATA, 124, -167, -16, 88, 16282, -788, , , , , 
3.84028e+06, IMU_DATA, 119, -164, -14, 106, 16272, -772, , , , , 
3.84508e+06, IMU_DATA, 116, -161, -15, 118, 16274, -785, , , , , 
3.84988e+06, IMU_DATA, 126, -167, -14, 100, 16269, -800, , , , , 
3.85468e+06, IMU_DATA, 128, -165, -23, 101, 16284, -778, , , , , 
3.85948e+06, IMU_DATA, 99, -135, -35, 98, 16269, -785, , , , , 
3.86428e+06, IMU_DATA, 83, -119, -39, 94, 16274, -783, , , , , 
3.86908e+06, IMU_DATA, 93, -128, -40, 68, 16249, -791, , , , , 
3.87388e+06, IMU_DATA, 88, -138, -41, 55, 16268, -793, , , , , 
3.87868e+06, IMU_DATA, 81, -140, -35, 28, 16288, -806, , , , , 
3.88348e+06, IMU_DATA, 99, -138, -33, 34, 16274, -785, , , , , 
3.88828e+06, IMU_DATA, 122, -150, -32, 33, 16264, -801, , , , , 
3.89308e+06, IMU_DATA, 117, -150, -26, 31, 16277, -813, , , , , 
3.89788e+06, IMU_DATA, 111, -141, -15, 26, 16294, -818, , , , , 
3.90268e+06, IMU_DATA, 96, -128, -13, 40, 16287, -828, , , , , 
3.90748e+06, IMU_DATA, 122, -151, -20, 42, 16271, -832, , , , , 
3.91228e+06, IMU_DATA, 155, -190, -13, 36, 16279, -844, , , , , 
3.91708e+06, IMU_DATA, 137, -170, -8, 32, 16272, -824, , , , , 
3.92188e+06, IMU_DATA, 137, -159, -9, 41, 16281, -835, , , , , 
3713189, IMG_DATA, , , , , , , , , , Image_00037 
3.92668e+06, IMU_DATA, 130, -164, -4, 38, 16258, -837, , , , , 
3.93148e+06, IMU_DATA, 117, -170, -11, 33, 16274, -838, , , , , 
3.93628e+06, IMU_DATA, 104, -181, -23, 66, 16270, -812, , , , , 
3.94108e+06, IMU_DATA, 109, -173, -34, 57, 16275, -825, , , , , 
3.94588e+06, IMU_DATA, 130, -165, -31, 59, 16272, -795, , , , , 
3.95068e+06, IMU_DATA, 132, -159, -18, 75, 16285, -818, , , , , 
3.95548e+06, IMU_DATA, 118, -149, -19, 62, 16280, -800, , , , , 
3.96028e+06, IMU_DATA, 103, -140, -22, 65, 16267, -796, , , , , 
3.96508e+06, IMU_DATA, 104, -133, -27, 66, 16261, -790, , , , , 
3.96988e+06, IMU_DATA, 102, -135, -23, 60, 16271, -792, , , , , 
3.97468e+06, IMU_DATA, 113, -162, -28, 56, 16268, -767, , , , , 
3.97948e+06, IMU_DATA, 139, -199, -35, 58, 16292, -790, , , , , 
3.98428e+06, IMU_DATA, 131, -181, -29, 86, 16279, -794, , , , , 
3.98908e+06, IMU_DATA, 129, -162, -25, 51, 16263, -770, , , , , 
3.99388e+06, IMU_DATA, 156, -190, -25, 62, 16279, -776, , , , , 
3.99868e+06, IMU_DATA, 132, -178, -20, 75, 16267, -773, , , , , 
4.00348e+06, IMU_DATA, 94, -142, -26, 73, 16275, -772, , , , , 
4.00828e+06, IMU_DATA, 99, -142, -34, 44, 16280, -780, , , , , 
4.01308e+06, IMU_DATA, 122, -154, -35, 30, 16254, -766, , , , , 
4.01788e+06, IMU_DATA, 125, -156, -31, 29, 16301, -782, , , , , 
4.02268e+06, IMU_DATA, 107, -155, -21, 97, 16280, -800, , , , , 
4.02748e+06, IMU_DATA, 117, -166, -12, 47, 16288, -780, , , , , 
3813165, IMG_DATA, , , , , , , , , , Image_00038 
4.03228e+06, IMU_DATA, 123, -166, -8, 39, 16268, -778, , , , , 
4.03708e+06, IMU_DATA, 116, -169, -25, 63, 16300, -790, , , , , 
4.04188e+06, IMU_DATA, 116, -159, -37, 54, 16296, -816, , , , , 
4.04668e+06, IMU_DATA, 120, -157, -44, 67, 16289, -790, , , , , 
4.05148e+06, IMU_DATA, 117, -156, -35, 43, 16282, -788, , , , , 
4.05628e+06, IMU_DATA, 108, -163, -27, 35, 16280, -796, , , , , 
4.06108e+06, IMU_DATA, 112, -160, -19, 54, 16274, -806, , , , , 
4.06588e+06, IMU_DATA, 120, -154, -15, 38, 16275, -792, , , , , 
4.07068e+06, IMU_DATA, 104, -149, -19, 46, 16261, -811, , , , , 
4.07548e+06, IMU_DATA, 107, -163, -25, 38, 16261, -823, , , , , 
4.08028e+06, IMU_DATA, 127, -182, -26, 51, 16269, -811, , , , , 
4.08508e+06, IMU_DATA, 112, -152, -12, 74, 16304, -811, , , , , 
4.08988e+06, IMU_DATA, 91, -138, -15, 60, 16291, -806, , , , , 
4.09468e+06, IMU_DATA, 104, -140, -21, 58, 16282, -787, , , , , 
4.09948e+06, IMU_DATA, 136, -154, -26, 76, 16273, -795, , , , , 
4.10428e+06, IMU_DATA, 138, -160, -16, 46, 16262, -814, , , , , 
4.10908e+06, IMU_DATA, 139, -176, -14, 47, 16281, -813, , , , , 
4.11388e+06, IMU_DATA, 128, -173, -11, 67, 16269, -800, , , , , 
4.11868e+06, IMU_DATA, 117, -157, -14, 59, 16273, -775, , , , , 
4.12348e+06, IMU_DATA, 110, -159, -15, 68, 16246, -777, , , , , 
4.12828e+06, IMU_DATA, 110, -162, -15, 38, 16255, -768, , , , , 
4.13308e+06, IMU_DATA, 124, -161, -13, 33, 16280, -797, , , , , 
3913164, IMG_DATA, , , , , , , , , , Image_00039 
4.13788e+06, IMU_DATA, 120, -165, -6, 63, 16279, -792, , , , , 
4.14268e+06, IMU_DATA, 90, -174, -6, 49, 16263, -787, , , , , 
4.14748e+06, IMU_DATA, 100, -182, -19, 54, 16276, -795, , , , , 
4.15228e+06, IMU_DATA, 123, -172, -27, 48, 16257, -800, , , , , 
4.15708e+06, IMU_DATA, 135, -155, -21, 57, 16261, -795, , , , , 
4.16188e+06, IMU_DATA, 127, -150, -15, 54, 16290, -803, , , , , 
4.16668e+06, IMU_DATA, 115, -159, -23, 47, 16264, -799, , , , , 
4.17148e+06, IMU_DATA, 109, -162, -29, 52, 16292, -801, , , , , 
4.17628e+06, IMU_DATA, 108, -145, -26, 49, 16268, -828, , , , , 
4.18108e+06, IMU_DATA, 102, -132, -24, 60, 16282, -837, , , , , 
4.18588e+06, IMU_DATA, 106, -132, -25, 59, 16286, -820, , , , , 
4.19068e+06, IMU_DATA, 131, -157, -28, 61, 16259, -817, , , , , 
4.19548e+06, IMU_DATA, 135, -174, -32, 41, 16280, -826, , , , , 
4.20028e+06, IMU_DATA, 126, -171, -30, 70, 16263, -797, , , , , 
4.20508e+06, IMU_DATA, 115, -173, -28, 54, 16276, -792, , , , , 
4.20988e+06, IMU_DATA, 106, -174, -23, 39, 16254, -794, , , , , 
4.21468e+06, IMU_DATA, 118, -155, -17, 36, 16267, -806, , , , , 
4.21948e+06, IMU_DATA, 114, -140, -21, 19, 16270, -802, , , , , 
4.22428e+06, IMU_DATA, 102, -137, -29, 37, 16278, -796, , , , , 
4.22908e+06, IMU_DATA, 87, -132, -25, 48, 16291, -803, , , , , 
4.23388e+06, IMU_DATA, 77, -137, -19, 48, 16288, -794, , , , , 
4.23868e+06, IMU_DATA, 91, -138, -14, 58, 16273, -790, , , , , 
4013160, IMG_DATA, , , , , , , , , , Image_00040 
4.24348e+06, IMU_DATA, 111, -145, -1, 61, 16266, -790, , , , , 
4.24828e+06, IMU_DATA, 127, -162, -11, 77, 16268, -788, , , , , 
4.25308e+06, IMU_DATA, 127, -167, -32, 79, 16271, -812, , , , , 
4.25788e+06, IMU_DATA, 113, -166, -36, 55, 16267, -790, , , , , 
4.26268e+06, IMU_DATA, 113, -158, -31, 82, 16284, -774, , , , , 
4.26748e+06, IMU_DATA, 124, -147, -20, 77, 16282, -776, , , , , 
4.27228e+06, IMU_DATA, 135, -143, -9, 73, 16278, -803, , , , , 
4.27708e+06, IMU_DATA, 149, -154, -12, 72, 16271, -798, , , , , 
4.28188e+06, IMU_DATA, 147, -160, -18, 65, 16269, -798, , , , , 
4.28668e+06, IMU_DATA, 119, -153, -22, 34, 16290, -799, , , , , 
4.29148e+06, IMU_DATA, 100, -142, -15, 68, 16287, -801, , , , , 
4.29628e+06, IMU_DATA, 98, -142, -18, 72, 16283, -806, , , , , 
4.30108e+06, IMU_DATA, 113, -167, -27, 54, 16249, -819, , , , , 
4.30588e+06, IMU_DATA, 112, -167, -16, 45, 16280, -818, , , , , 
4.31068e+06, IMU_DATA, 92, -157, -9, 36, 16259, -797, , , , , 
4.31548e+06, IMU_DATA, 93, -146, -13, 36, 16260, -826, , , , , 
4.32028e+06, IMU_DATA, 112, -160, -19, 53, 16276, -825, , , , , 
4.32508e+06, IMU_DATA, 110, -169, -28, 35, 16269, -806, , , , , 
4.32988e+06, IMU_DATA, 112, -163, -33, 41, 16287, -838, , , , , 
4.33468e+06, IMU_DATA, 148, -181, -38, 38, 16269, -824, , , , , 
4.33948e+06, IMU_DATA, 150, -183, -31, 24, 16267, -832, , , , , 
4.34428e+06, IMU_DATA, 139, -184, -16, 14, 16274, -816, , , , , 
4113165, IMG_DATA, , , , , , , , , , Image_00041 
4.34908e+06, IMU_DATA, 134, -176, -3, 33, 16267, -830, , , , , 
4.35388e+06, IMU_DATA, 119, -152, -6, 64, 16266, -807, , , , , 
4.35868e+06, IMU_DATA, 107, -142, -11, 58, 16279, -807, , , , , 
4.36348e+06, IMU_DATA, 109, -142, -15, 54, 16287, -797, , , , , 
4.36828e+06, IMU_DATA, 118, -149, -18, 58, 16276, -803, , , , , 
4.37308e+06, IMU_DATA, 113, -140, -19, 65, 16280, -793, , , , , 
4.37788e+06, IMU_DATA, 112, -141, -16, 67, 16266, -792, , , , , 
4.38268e+06, IMU_DATA, 120, -155, -7, 93, 16286, -770, , , , , 
4.38748e+06, IMU_DATA, 128, -164, -22, 67, 16289, -784, , , , , 
4.39228e+06, IMU_DATA, 126, -161, -35, 64, 16268, -774, , , , , 
4.39708e+06, IMU_DATA, 107, -152, -25, 80, 16271, -763, , , , , 
4.40188e+06, IMU_DATA, 88, -150, -8, 61, 16263, -766, , , , , 
4.40668e+06, IMU_DATA, 75, -136, -1, 65, 16262, -769, , , , , 
4.41148e+06, IMU_DATA, 98, -130, -7, 68, 16282, -775, , , , , 
4.41628e+06, IMU_DATA, 122, -152, -14, 50, 16270, -777, , , , , 
4.42108e+06, IMU_DATA, 117, -159, -21, 61, 16255, -793, , , , , 
4.42588e+06, IMU_DATA, 98, -151, -17, 86, 16268, -801, , , , , 
4.43068e+06, IMU_DATA, 89, -141, -11, 65, 16281, -806, , , , , 
4.43548e+06, IMU_DATA, 98, -140, -15, 36, 16267, -808, , , , , 
4.44028e+06, IMU_DATA, 117, -149, -29, 55, 16286, -822, , , , , 
4.44508e+06, IMU_DATA, 100, -138, -39, 54, 16275, -819, , , , , 
4.44988e+06, IMU_DATA, 92, -138, -39, 51, 16262, -813, , , , , 
4213160, IMG_DATA, , , , , , , , , , Image_00042 
4.45468e+06, IMU_DATA, 105, -147, -37, 33, 16257, -816, , , , , 
4.45948e+06, IMU_DATA, 113, -153, -32, 35, 16271, -839, , , , , 
4.46428e+06, IMU_DATA, 105, -151, -24, 16, 16262, -827, , , , , 
4.46908e+06, IMU_DATA, 104, -151, -18, 19, 16278, -801, , , , , 
4.47388e+06, IMU_DATA, 110, -150, -23, 34, 16305, -790, , , , , 
4.47868e+06, IMU_DATA, 116, -142, -18, 38, 16270, -786, , , , , 
4.48348e+06, IMU_DATA, 122, -150, -8, 20, 16279, -798, , , , , 
4.48828e+06, IMU_DATA, 124, -166, -12, 40, 16265, -776, , , , , 
4.49308e+06, IMU_DATA, 138, -178, -20, 43, 16278, -776, , , , , 
4.49788e+06, IMU_DATA, 135, -161, -25, 28, 16261, -761, , , , , 
4.50268e+06, IMU_DATA, 114, -141, -36, 51, 16273, -772, , , , , 
4.50748e+06, IMU_DATA, 105, -139, -27, 38, 16268, -770, , , , , 
4.51228e+06, IMU_DATA, 105, -143, -18, 56, 16246, -766, , , , , 
4.51708e+06, IMU_DATA, 97, -136, -19, 68, 16290, -769, , , , , 
4.52188e+06, IMU_DATA, 104, -143, -21, 66, 16278, -766, , , , , 
4.52668e+06, IMU_DATA, 114, -163, -18, 86, 16273, -786, , , , , 
4.53148e+06, IMU_DATA, 108, -155, -16, 68, 16258, -785, , , , , 
4.53628e+06, IMU_DATA, 129, -148, -23, 96, 16267, -801, , , , , 
4.54108e+06, IMU_DATA, 143, -142, -34, 83, 16254, -782, , , , , 
4.54588e+06, IMU_DATA, 131, -151, -23, 62, 16269, -784, , , , , 
4.55068e+06, IMU_DATA, 127, -170, -19, 59, 16271, -786, , , , , 
4.55548e+06, IMU_DATA, 125, -187, -25, 65, 16273, -799, , , , , 
4313169, IMG_DATA, , , , , , , , , , Image_00043 
4.56028e+06, IMU_DATA, 99, -153, -31, 39, 16272, -809, , , , , 
4.56508e+06, IMU_DATA, 97, -138, -29, 33, 16272, -807, , , , , 
4.56988e+06, IMU_DATA, 120, -140, -30, 35, 16253, -809, , , , , 
4.57468e+06, IMU_DATA, 130, -151, -34, 18, 16264, -831, , , , , 
4.57948e+06, IMU_DATA, 132, -163, -39, 19, 16286, -853, , , , , 
4.58428e+06, IMU_DATA, 123, -153, -32, 14, 16297, -815, , , , , 
4.58908e+06, IMU_DATA, 118, -151, -18, 21, 16270, -823, , , , , 
4.59388e+06, IMU_DATA, 109, -157, -14, -1, 16267, -839, , , , , 
4.59868e+06, IMU_DATA, 106, -152, -20, 22, 16262, -818, , , , , 
4.60348e+06, IMU_DATA, 116, -156, -9, 30, 16278, -825, , , , , 
4.60828e+06, IMU_DATA, 125, -167, -8, 24, 16260, -829, , , , , 
4.61308e+06, IMU_DATA, 122, -160, -29, 33, 16276, -810, , , , , 
4.61788e+06, IMU_DATA, 118, -142, -27, 74, 16282, -809, , , , , 
4.62268e+06, IMU_DATA, 114, -123, -13, 54, 16284, -802, , , , , 
4.62748e+06, IMU_DATA, 105, -129, -22, 75, 16271, -791, , , , , 
4.63228e+06, IMU_DATA, 102, -139, -30, 51, 16289, -794, , , , , 
4.63708e+06, IMU_DATA, 99, -134, -16, 60, 16295, -802, , , , , 
4.64188e+06, IMU_DATA, 88, -140, -3, 72, 16252, -801, , , , , 
4.64668e+06, IMU_DATA, 81, -139, -7, 74, 16276, -789, , , , , 
4.65148e+06, IMU_DATA, 76, -137, -18, 86, 16286, -787, , , , , 
4.65628e+06, IMU_DATA, 105, -156, -23, 68, 16286, -770, , , , , 
4.66108e+06, IMU_DATA, 128, -168, -26, 58, 16250, -785, , , , , 
4413173, IMG_DATA, , , , , , , , , , Image_00044 
4.66588e+06, IMU_DATA, 117, -155, -20, 65, 16278, -802, , , , , 
4.67068e+06, IMU_DATA, 125, -154, -13, 62, 16274, -790, , , , , 
4.67548e+06, IMU_DATA, 133, -162, -11, 69, 16273, -788, , , , , 
4.68028e+06, IMU_DATA, 127, -163, -18, 40, 16267, -786, , , , , 
4.68508e+06, IMU_DATA, 118, -162, -15, 27, 16248, -793, , , , , 
4.68988e+06, IMU_DATA, 117, -159, -12, 66, 16287, -820, , , , , 
4.69468e+06, IMU_DATA, 107, -148, -12, 27, 16274, -821, , , , , 
4.69948e+06, IMU_DATA, 101, -142, -16, 55, 16270, -819, , , , , 
4.70428e+06, IMU_DATA, 110, -149, -14, 25, 16280, -822, , , , , 
4.70908e+06, IMU_DATA, 122, -163, -23, 11, 16262, -846, , , , , 
4.71388e+06, IMU_DATA, 121, -172, -31, 47, 16269, -835, , , , , 
4.71868e+06, IMU_DATA, 106, -161, -25, 57, 16275, -812, , , , , 
4.72348e+06, IMU_DATA, 110, -161, -12, 37, 16269, -806, , , , , 
4.72828e+06, IMU_DATA, 110, -167, -8, 37, 16275, -819, , , , , 
4.73308e+06, IMU_DATA, 105, -164, -22, 47, 16288, -800, , , , , 
4.73788e+06, IMU_DATA, 119, -172, -25, 39, 16270, -807, , , , , 
4.74268e+06, IMU_DATA, 128, -171, -25, 36, 16268, -784, , , , , 
4.74748e+06, IMU_DATA, 101, -144, -23, 39, 16259, -788, , , , , 
4.75228e+06, IMU_DATA, 94, -132, -15, 38, 16270, -782, , , , , 
4.75708e+06, IMU_DATA, 118, -145, -13, 61, 16263, -769, , , , , 
4.76188e+06, IMU_DATA, 143, -177, -25, 40, 16273, -774, , , , , 
4.76668e+06, IMU_DATA, 109, -156, -21, 83, 16261, -768, , , , , 
4513170, IMG_DATA, , , , , , , , , , Image_00045 
4.77148e+06, IMU_DATA, 88, -138, -9, 58, 16260, -771, , , , , 
4.77628e+06, IMU_DATA, 98, -145, -5, 81, 16275, -766, , , , , 
4.78108e+06, IMU_DATA, 117, -154, -9, 75, 16291, -780, , , , , 
4.78588e+06, IMU_DATA, 123, -160, -25, 50, 16266, -765, , , , , 
4.79068e+06, IMU_DATA, 128, -152, -30, 61, 16258, -769, , , , , 
4.79548e+06, IMU_DATA, 128, -148, -34, 70, 16283, -765, , , , , 
4.80028e+06, IMU_DATA, 127, -148, -36, 68, 16281, -781, , , , , 
4.80508e+06, IMU_DATA, 134, -152, -30, 42, 16237, -787, , , , , 
4.80988e+06, IMU_DATA, 138, -158, -26, 72, 16272, -801, , , , , 
4.81468e+06, IMU_DATA, 137, -152, -16, 61, 16275, -824, , , , , 
4.81948e+06, IMU_DATA, 133, -162, -12, 51, 16249, -828, , , , , 
4.82428e+06, IMU_DATA, 126, -171, -26, 69, 16286, -808, , , , , 
4.82908e+06, IMU_DATA, 111, -187, -29, 67, 16292, -820, , , , , 
4.83388e+06, IMU_DATA, 118, -188, -18, 46, 16256, -820, , , , , 
4.83868e+06, IMU_DATA, 117, -160, -20, 40, 16259, -854, , , , , 
4.84348e+06, IMU_DATA, 111, -135, -22, 34, 16269, -833, , , , , 
4.84828e+06, IMU_DATA, 105, -127, -26, 18, 16264, -820, , , , , 
4.85308e+06, IMU_DATA, 94, -131, -28, 31, 16275, -820, , , , , 
4.85788e+06, IMU_DATA, 83, -128, -26, 23, 16271, -837, , , , , 
4.86268e+06, IMU_DATA, 89, -125, -24, 12, 16280, -847, , , , , 
4.86748e+06, IMU_DATA, 95, -137, -16, 28, 16287, -821, , , , , 
4.87228e+06, IMU_DATA, 102, -166, -11, 34, 16266, -816, , , , , 
4613178, IMG_DATA, , , , , , , , , , Image_00046 
4.87708e+06, IMU_DATA, 119, -188, -14, 23, 16275, -796, , , , , 
4.88188e+06, IMU_DATA, 128, -173, -23, 36, 16268, -797, , , , , 
4.88668e+06, IMU_DATA, 113, -165, -22, 20, 16273, -769, , , , , 
4.89148e+06, IMU_DATA, 93, -169, -17, 46, 16286, -772, , , , , 
4.89628e+06, IMU_DATA, 91, -163, -10, 62, 16267, -765, , , , , 
4.90108e+06, IMU_DATA, 105, -156, -14, 63, 16279, -757, , , , , 
4.90588e+06, IMU_DATA, 128, -156, -26, 74, 16269, -753, , , , , 
4.91068e+06, IMU_DATA, 125, -152, -29, 116, 16276, -742, , , , , 
4.91548e+06, IMU_DATA, 115, -155, -19, 77, 16280, -736, , , , , 
4.92028e+06, IMU_DATA, 115, -154, -23, 88, 16276, -771, , , , , 
4.92508e+06, IMU_DATA, 117, -149, -21, 91, 16280, -751, , , , , 
4.92988e+06, IMU_DATA, 118, -158, -18, 85, 16268, -758, , , , , 
4.93468e+06, IMU_DATA, 118, -148, -16, 96, 16265, -782, , , , , 
4.93948e+06, IMU_DATA, 122, -129, -17, 72, 16290, -797, , , , , 
4.94428e+06, IMU_DATA, 135, -162, -22, 74, 16277, -817, , , , , 
4.94908e+06, IMU_DATA, 113, -154, -26, 57, 16275, -817, , , , , 
4.95388e+06, IMU_DATA, 111, -166, -27, 61, 16251, -825, , , , , 
4.95868e+06, IMU_DATA, 118, -177, -33, 44, 16271, -833, , , , , 
4.96348e+06, IMU_DATA, 132, -175, -36, 54, 16276, -851, , , , , 
4.96828e+06, IMU_DATA, 134, -162, -48, 26, 16258, -840, , , , , 
4.97308e+06, IMU_DATA, 106, -145, -46, 24, 16259, -834, , , , , 
4.97788e+06, IMU_DATA, 109, -143, -31, -3, 16269, -847, , , , , 
4713170, IMG_DATA, , , , , , , , , , Image_00047 
4.98268e+06, IMU_DATA, 104, -141, -33, 9, 16277, -837, , , , , 
4.98748e+06, IMU_DATA, 105, -145, -35, 8, 16253, -870, , , , , 
4.99228e+06, IMU_DATA, 116, -143, -32, 21, 16284, -856, , , , , 
4.99708e+06, IMU_DATA, 112, -150, -23, 29, 16268, -832, , , , , 
5.00188e+06, IMU_DATA, 101, -167, -16, 16, 16270, -821, , , , , 
5.00668e+06, IMU_DATA, 113, -165, -22, 37, 16270, -808, , , , , 
5.01148e+06, IMU_DATA, 111, -167, -29, 59, 16262, -802, , , , , 
5.01628e+06, IMU_DATA, 100, -160, -19, 46, 16272, -800, , , , , 
5.02108e+06, IMU_DATA, 96, -156, -7, 26, 16280, -797, , , , , 
5.02588e+06, IMU_DATA, 95, -156, -8, 62, 16278, -781, , , , , 
5.03068e+06, IMU_DATA, 103, -146, -15, 55, 16282, -789, , , , , 
5.03548e+06, IMU_DATA, 97, -131, -14, 82, 16285, -804, , , , , 
5.04028e+06, IMU_DATA, 85, -129, -8, 72, 16288, -772, , , , , 
5.04508e+06, IMU_DATA, 70, -135, -3, 63, 16292, -778, , , , , 
5.04988e+06, IMU_DATA, 75, -134, -12, 107, 16281, -768, , , , , 
5.05468e+06, IMU_DATA, 99, -145, -19, 100, 16272, -764, , , , , 
5.05948e+06, IMU_DATA, 100, -132, 0, 96, 16260, -767, , , , , 
5.06428e+06, IMU_DATA, 87, -129, 1, 73, 16278, -785, , , , , 
5.06908e+06, IMU_DATA, 83, -129, -26, 90, 16255, -777, , , , , 
5.07388e+06, IMU_DATA, 89, -138, -35, 97, 16290, -787, , , , , 
5.07868e+06, IMU_DATA, 104, -153, -32, 47, 16279, -780, , , , , 
5.08348e+06, IMU_DATA, 124, -155, -31, 47, 16255, -788, , , , , 
4813188, IMG_DATA, , , , , , , , , , Image_00048 
5.08828e+06, IMU_DATA, 122, -141, -28, 68, 16276, -783, , , , , 
5.09308e+06, IMU_DATA, 100, -143, -23, 37, 16257, -802, , , , , 
5.09788e+06, IMU_DATA, 96, -162, -13, 38, 16273, -806, , , , , 
5.10268e+06, IMU_DATA, 113, -171, -14, 28, 16279, -801, , , , , 
5.10748e+06, IMU_DATA, 124, -170, -18, 27, 16290, -824, , , , , 
5.11228e+06, IMU_DATA, 123, -165, -20, 17, 16283, -827, , , , , 
5.11708e+06, IMU_DATA, 130, -157, -19, 16, 16285, -842, , , , , 
5.12188e+06, IMU_DATA, 131, -156, -18, 27, 16254, -848, , , , , 
5.12668e+06, IMU_DATA, 133, -165, -22, 35, 16267, -842, , , , , 
5.13148e+06, IMU_DATA, 124, -156, -29, 33, 16272, -838, , , , , 
5.13628e+06, IMU_DATA, 102, -132, -25, 62, 16279, -826, , , , , 
5.14108e+06, IMU_DATA, 95, -121, -20, 65, 16263, -840, , , , , 
5.14588e+06, IMU_DATA, 98, -115, -26, 40, 16274, -832, , , , , 
5.15068e+06, IMU_DATA, 105, -128, -27, 47, 16267, -809, , , , , 
5.15548e+06, IMU_DATA, 108, -134, -15, 54, 16253, -803, , , , , 
5.16028e+06, IMU_DATA, 117, -154, -15, 70, 16258, -799, , , , , 
5.16508e+06, IMU_DATA, 126, -183, -29, 60, 16278, -788, , , , , 
5.16988e+06, IMU_DATA, 113, -177, -35, 96, 16274, -792, , , , , 
5.17468e+06, IMU_DATA, 127, -152, -24, 66, 16270, -778, , , , , 
5.17948e+06, IMU_DATA, 119, -139, -15, 68, 16288, -750, , , , , 
5.18428e+06, IMU_DATA, 106, -145, -8, 76, 16279, -767, , , , , 
5.18908e+06, IMU_DATA, 103, -144, -12, 68, 16258, -773, , , , , 
4913165, IMG_DATA, , , , , , , , , , Image_00049 
5.19388e+06, IMU_DATA, 95, -125, -18, 64, 16286, -743, , , , , 
5.19868e+06, IMU_DATA, 104, -134, -21, 74, 16267, -756, , , , , 
5.20348e+06, IMU_DATA, 123, -160, -32, 77, 16263, -769, , , , , 
5.20828e+06, IMU_DATA, 118, -173, -38, 56, 16265, -752, , , , , 
5.21308e+06, IMU_DATA, 96, -169, -33, 49, 16263, -780, , , , , 
5.21788e+06, IMU_DATA, 93, -156, -28, 64, 16265, -792, , , , , 
5.22268e+06, IMU_DATA, 111, -154, -25, 74, 16296, -770, , , , , 
5.22748e+06, IMU_DATA, 119, -165, -23, 46, 16282, -787, , , , , 
5.23228e+06, IMU_DATA, 111, -159, -28, 36, 16284, -799, , , , , 
5.23708e+06, IMU_DATA, 116, -164, -21, 57, 16291, -814, , , , , 
5.24188e+06, IMU_DATA, 115, -172, -15, 36, 16273, -813, , , , , 
5.24668e+06, IMU_DATA, 104, -172, -26, 42, 16259, -802, , , , , 
5.25148e+06, IMU_DATA, 99, -142, -21, 50, 16290, -815, , , , , 
5.25628e+06, IMU_DATA, 91, -141, -10, 42, 16262, -801, , , , , 
5.26108e+06, IMU_DATA, 88, -151, -23, 46, 16260, -827, , , , , 
5.26588e+06, IMU_DATA, 99, -153, -31, 52, 16265, -826, , , , , 
5.27068e+06, IMU_DATA, 97, -140, -31, 46, 16260, -801, , , , , 
5.27548e+06, IMU_DATA, 102, -132, -35, 62, 16268, -800, , , , , 
5.28028e+06, IMU_DATA, 100, -137, -26, 55, 16268, -817, , , , , 
5.28508e+06, IMU_DATA, 92, -144, -17, 45, 16265, -841, , , , , 
5.28988e+06, IMU_DATA, 101, -141, -19, 68, 16276, -828, , , , , 
5.29468e+06, IMU_DATA, 126, -151, -26, 50, 16281, -842, , , , , 
5013182, IMG_DATA, , , , , , , , , , Image_00050 
5.29948e+06, IMU_DATA, 124, -167, -26, 58, 16267, -852, , , , , 
5.30428e+06, IMU_DATA, 102, -159, -14, 62, 16258, -826, , , , , 
5.30908e+06, IMU_DATA, 100, -151, -14, 80, 16256, -837, , , , , 
5.31388e+06, IMU_DATA, 98, -151, -9, 71, 16278, -834, , , , , 
5.31868e+06, IMU_DATA, 100, -146, -10, 70, 16283, -836, , , , , 
5.32348e+06, IMU_DATA, 99, -147, -22, 75, 16301, -817, , , , , 
5.32828e+06, IMU_DATA, 103, -152, -40, 61, 16296, -818, , , , , 
5.33308e+06, IMU_DATA, 89, -148, -44, 44, 16275, -801, , , , , 
5.33788e+06, IMU_DATA, 80, -130, -36, 74, 16289, -810, , , , , 
5.34268e+06, IMU_DATA, 81, -129, -33, 55, 16285, -794, , , , , 
5.34748e+06, IMU_DATA, 87, -143, -30, 32, 16288, -783, , , , , 
5.35228e+06, IMU_DATA, 108, -145, -28, 56, 16279, -765, , , , , 
5.35708e+06, IMU_DATA, 107, -138, -21, 62, 16254, -754, , , , , 
